sample_id,class_label,1 2,1 1,2 1,2 2,1 3,2 3,3 2,3 1,3 3,2 4,4 2,1 4,4 1,3 4,4 3,2 5,5 2,1 5,4 4,5 1,5 3,3 5,6 2,4 5,5 4,6 3,6 1,1 6,2 6,5 5,6 4,3 6,7 2,1 7,7 1,2 7,4 6,6 5,5 6,6 6,7 3,3 7,4 7,8 2
amphibrach_3_6,amphibrach_3,0.7454321303459813,-1.0708296683296419,-0.6381879603823868,-0.5146326359813885,-1.2850622429182155,0.44916999787810263,0.6649765697797458,-1.1406831757237483,2.08127964739794,1.6467010580584323,1.6971847824868203,-0.5188808510002296,-0.7603744197590635,-0.5058746721100119,-0.15570939825604505,0.5112568778504482,-0.2508325573948222,-1.1971692672802345,-1.4348747093278833,-0.7434403457307486,-1.011611907254405,-1.0723858526005008,-0.5184829337598046,-0.5453752335864045,-0.5403487467331609,-0.4554052181802644,-0.5148753225576548,-0.4607801246551299,1.1971412841830862,-0.2518709210697253,-0.20370331954078189,-0.23850189465399735,-0.1950486300909025,-0.15293852107143077,-0.1333581105698017,-0.11382250683201717,-0.11539288517395371,-0.11552235801145405,-0.10209531110082476,-0.10435451662857853,-0.06356222801016849,-0.047140452079103175,-0.04714045207910317,-0.04714045207910317
amphibrach_3_7,amphibrach_3,0.1830261724498025,-1.5366551687141299,-0.24720392369470306,-0.8922332735108139,-0.2124846392615699,0.5224513595808798,1.0845054554462386,0.1822476769171904,0.4199029673920709,1.0920484021089414,1.7151961361928605,-0.6870754672371249,-0.23504647615792001,0.6570053752189232,0.3716296445874863,-0.014002555248996835,0.8236525432779325,-0.953022640705248,-1.4348747093278833,-1.5366192371118885,-1.011611907254405,-1.0723858526005008,-0.5184829337598046,-0.5453752335864045,-0.5403487467331609,-0.4554052181802644,-0.5148753225576548,-0.4607801246551299,-0.4215242186028368,-0.2518709210697253,-0.20370331954078189,-0.23850189465399735,-0.1950486300909025,-0.15293852107143077,-0.1333581105698017,-0.11382250683201717,-0.11539288517395371,-0.11552235801145405,-0.10209531110082476,-0.10435451662857853,-0.06356222801016849,-0.047140452079103175,-0.04714045207910317,-0.04714045207910317
amphibrach_3_8,amphibrach_3,0.11711585339575852,-0.816643993749383,-0.8264477397318684,-0.7176383828525695,0.13444460874581965,-0.19198134532092273,1.4532626918384841,-0.9191351988191356,0.2821395516081482,1.64097098080394,1.7633036391148311,-0.8815610778103791,-0.12029270836279975,-0.6364845782105082,0.09801252908901646,1.5734042480197679,0.5988439531186951,-0.47460475215189885,-1.4348747093278833,0.047718994049166276,-1.011611907254405,-1.0723858526005008,-0.5184829337598046,-0.5453752335864045,-0.5403487467331609,-0.4554052181802644,-0.5148753225576548,-0.4607801246551299,-0.4215242186028368,-0.2518709210697253,-0.20370331954078189,-0.23850189465399735,-0.1950486300909025,-0.15293852107143077,-0.1333581105698017,-0.11382250683201717,-0.11539288517395371,-0.11552235801145405,-0.10209531110082476,-0.10435451662857853,-0.06356222801016849,-0.047140452079103175,-0.04714045207910317,-0.04714045207910317
amphibrach_3_9,amphibrach_3,1.2065483637855534,-0.682051991945536,-0.15718026392266163,-0.5457850744181297,-1.5795745021334817,0.8496002045190157,1.085304012421176,-0.9661809796410559,-0.7825952308085907,1.1384556963146315,1.22073479876755,-0.07837007785099263,-0.31753988851911413,-0.19775389156773024,-0.10251787512002171,0.4401080677582134,0.337300264228806,-0.7401891257611326,-1.4348747093278833,-0.37858789662459763,-1.011611907254405,-1.0723858526005008,-0.5184829337598046,-0.5453752335864045,-0.5403487467331609,-0.4554052181802644,-0.5148753225576548,1.0136908145189614,-0.4215242186028368,-0.2518709210697253,-0.20370331954078189,-0.23850189465399735,-0.1950486300909025,-0.15293852107143077,-0.1333581105698017,-0.11382250683201717,-0.11539288517395371,-0.11552235801145405,-0.10209531110082476,-0.10435451662857853,-0.06356222801016849,-0.047140452079103175,-0.04714045207910317,-0.04714045207910317
amphibrach_3_10,amphibrach_3,0.24691989899958458,-1.0405166535167214,-0.9417992934736149,-0.9196448976502454,-0.3736274369830308,0.4816562737655619,1.8473038573219105,-0.8364356191388992,0.9489232183797708,1.5552354683065657,1.2859072852816187,-0.9539978246881047,0.1566223229136331,-0.6217799927382759,-0.40066466469508316,0.7930185887415855,0.39828845313744243,-0.9520913395345243,-1.1305872615548793,-0.34075343258561497,-1.011611907254405,-1.0723858526005008,0.32623890679666745,-0.5453752335864045,-0.5403487467331609,-0.4554052181802644,-0.5148753225576548,1.0618637920320162,-0.4215242186028368,-0.2518709210697253,-0.20370331954078189,-0.23850189465399735,-0.1950486300909025,-0.15293852107143077,-0.1333581105698017,-0.11382250683201717,-0.11539288517395371,-0.11552235801145405,-0.10209531110082476,-0.10435451662857853,-0.06356222801016849,-0.047140452079103175,-0.04714045207910317,-0.04714045207910317
amphibrach_3_11,amphibrach_3,0.6347814840052546,-1.3539093982940649,-0.8397957348469524,-0.9000033942294933,-1.1104651687314717,1.839601601214963,0.6260501856254438,-0.41746129186501474,0.8540859780595773,0.8848062689733557,1.9611161092157166,-0.5791992047739634,-0.349309220233437,0.033208094829325414,0.9102962879748148,-0.00159718671455217,-0.23849101205006165,-1.1925096732920606,-1.4348747093278833,-0.7357841788255253,-1.011611907254405,-0.6222234522410065,-0.5184829337598046,-0.5453752335864045,-0.5403487467331609,-0.4554052181802644,-0.5148753225576548,-0.4607801246551299,-0.4215242186028368,-0.2518709210697253,-0.20370331954078189,-0.23850189465399735,-0.1950486300909025,-0.15293852107143077,-0.1333581105698017,-0.11382250683201717,-0.11539288517395371,-0.11552235801145405,-0.10209531110082476,-0.10435451662857853,-0.06356222801016849,-0.047140452079103175,-0.04714045207910317,-0.04714045207910317
amphibrach_3_12,amphibrach_3,0.44774607707977915,-0.18263418553356198,-1.1142329199732377,-1.037352653046591,-0.652139076351703,0.4534597006871245,0.6725609690063902,-0.773205106318462,0.43049069202713686,1.1627434018577825,1.162749334797696,-0.36244037800363405,-0.00856389799368795,0.36480079936420273,0.0811666665777909,1.2872924694759051,1.009948470607308,-0.002097244964189022,-1.4348747093278833,-0.35513409732358925,-0.6013149581509221,-0.6296311879431248,-0.5184829337598046,-0.5453752335864045,-0.5403487467331609,-0.4554052181802644,1.3091415539593867,1.0435535170845127,-0.4215242186028368,-0.2518709210697253,-0.20370331954078189,-0.23850189465399735,-0.1950486300909025,-0.15293852107143077,-0.1333581105698017,-0.11382250683201717,-0.11539288517395371,-0.11552235801145405,-0.10209531110082476,-0.10435451662857853,-0.06356222801016849,-0.047140452079103175,-0.04714045207910317,-0.04714045207910317
amphibrach_3_13,amphibrach_3,0.07422579783844412,-1.1574236466393033,-0.708803809869276,-1.0937089778421336,-0.08516925822204281,0.4200141449211364,1.0350543250787376,-0.4689248479169723,1.9717047328987434,1.523207630231773,1.4566800941578208,-0.6659950661563152,-0.08566400028874264,-0.4793012656207265,0.5246858670722364,-0.5381147217212638,-0.4522589825828701,-0.9478707810394954,-1.4348747093278833,-0.7347521748844346,-1.011611907254405,-1.0723858526005008,-0.5184829337598046,-0.5453752335864045,-0.5403487467331609,-0.4554052181802644,-0.5148753225576548,-0.4607801246551299,1.2148715119842206,-0.2518709210697253,-0.20370331954078189,-0.23850189465399735,-0.1950486300909025,-0.15293852107143077,-0.1333581105698017,-0.11382250683201717,-0.11539288517395371,-0.11552235801145405,-0.10209531110082476,-0.10435451662857853,-0.06356222801016849,-0.047140452079103175,-0.04714045207910317,-0.04714045207910317
amphibrach_3_14,amphibrach_3,0.42939070919980465,-1.0485301321961442,-0.37049850967341685,-0.9856907725146008,-0.37617623808196976,0.7248707141826377,0.5634949336156637,-0.6416271852046402,0.6230727426988323,1.6352554746295604,1.6132531425598369,-0.34776001163867465,0.1329310294983596,-0.38468446976164306,-0.16258457390671444,0.23842724121077163,0.3835825018984128,-0.957643623310142,-1.1329085898277822,-0.7454573295613427,-0.5994890976018283,-1.0723858526005008,-0.5184829337598046,-0.5453752335864045,-0.5403487467331609,-0.4554052181802644,-0.5148753225576548,-0.4607801246551299,-0.4215242186028368,-0.2518709210697253,-0.20370331954078189,-0.23850189465399735,-0.1950486300909025,-0.15293852107143077,-0.1333581105698017,-0.11382250683201717,-0.11539288517395371,-0.11552235801145405,-0.10209531110082476,-0.10435451662857853,-0.06356222801016849,-0.047140452079103175,-0.04714045207910317,-0.04714045207910317
amphibrach_3_15,amphibrach_3,0.18059978360997156,-1.0333940543083058,-1.2835593642582823,-1.0076077416099318,0.26847885451128073,0.8392552029575113,1.4609186878821876,0.049334620769264086,1.1554666916837266,0.5641879190119004,1.6250008187879985,-0.9678019322472707,0.14078786166773322,0.3879132167432282,-1.1856761885896159,-0.022193735492263035,-0.677027256633882,-1.1971692672802345,-1.4348747093278833,-0.3468509000401786,-1.011611907254405,-1.0723858526005008,-0.5184829337598046,-0.5453752335864045,-0.5403487467331609,1.0510162989377756,-0.5148753225576548,-0.4607801246551299,-0.4215242186028368,-0.2518709210697253,-0.20370331954078189,-0.23850189465399735,-0.1950486300909025,-0.15293852107143077,-0.1333581105698017,-0.11382250683201717,-0.11539288517395371,-0.11552235801145405,-0.10209531110082476,-0.10435451662857853,-0.06356222801016849,-0.047140452079103175,-0.04714045207910317,-0.04714045207910317
amphibrach_3_16,amphibrach_3,0.41773575623981735,-0.8749890065799433,-1.2075397474426828,-0.40314856417468103,-0.5900430814919425,0.5741768109182093,1.571438323448886,-0.7889587059982573,0.013268307204497835,0.9784555741351703,1.2898414816643393,-0.28609857028297453,0.10767002606855003,-0.5318784091033102,0.19740815675270573,1.0103998224914215,0.36790218093931126,-0.7247839769300846,-1.4348747093278833,0.032734710652309006,-1.011611907254405,-0.6313061740641489,-0.5184829337598046,-0.5453752335864045,-0.5403487467331609,-0.4554052181802644,-0.5148753225576548,-0.4607801246551299,-0.4215242186028368,-0.2518709210697253,-0.20370331954078189,-0.23850189465399735,-0.1950486300909025,-0.15293852107143077,-0.1333581105698017,-0.11382250683201717,-0.11539288517395371,-0.11552235801145405,-0.10209531110082476,-0.10435451662857853,-0.06356222801016849,-0.047140452079103175,-0.04714045207910317,-0.04714045207910317
amphibrach_3_17,amphibrach_3,0.3290179421854888,-1.0741143415599006,-1.2307562493957092,-0.75562855213511,-0.9273279145371531,0.4281557303786635,1.445113959085459,-0.06162402784383248,1.159311801943346,0.721437196052344,1.5354927038014596,-0.7530149168583637,-0.4729161104486353,0.4286073381343344,0.2684043462151815,1.0839419234003007,-0.019450080356325932,-0.21394924169253018,-0.8219808951683232,-0.332266643005106,-0.17513554650149785,-1.0723858526005008,-0.5184829337598046,-0.5453752335864045,-0.5403487467331609,-0.4554052181802644,-0.5148753225576548,-0.4607801246551299,1.2169829903462686,-0.2518709210697253,-0.20370331954078189,-0.23850189465399735,-0.1950486300909025,-0.15293852107143077,-0.1333581105698017,-0.11382250683201717,-0.11539288517395371,-0.11552235801145405,-0.10209531110082476,-0.10435451662857853,-0.06356222801016849,-0.047140452079103175,-0.04714045207910317,-0.04714045207910317
amphibrach_3_18,amphibrach_3,0.8035416015579572,-1.745367532527942,-0.6871801529627655,-0.7788605424042869,-0.9121056588130425,0.7885541413217089,0.8799411113040612,-0.25786295576903273,0.5504274241315655,0.9899598424602747,2.6753284548934473,-1.0392028590335458,-0.09669062694593016,0.02559556988643634,-0.5255851486999686,0.26148009836809405,1.26040788929721,0.021594495156991488,-1.1300013422074346,-0.3384507384819058,-1.011611907254405,-1.0723858526005008,-0.5184829337598046,-0.5453752335864045,-0.5403487467331609,-0.4554052181802644,-0.5148753225576548,-0.4607801246551299,-0.4215242186028368,-0.2518709210697253,-0.20370331954078189,-0.23850189465399735,-0.1950486300909025,-0.15293852107143077,-0.1333581105698017,-0.11382250683201717,-0.11539288517395371,-0.11552235801145405,-0.10209531110082476,-0.10435451662857853,-0.06356222801016849,-0.047140452079103175,-0.04714045207910317,-0.04714045207910317
amphibrach_3_19,amphibrach_3,0.6968532550436133,-1.5914903000753589,-0.16227893406643498,-0.8733390967690966,-0.5676848642617037,0.5507961498391601,0.8895403129220979,-0.06089236779073642,0.4060113617411252,1.3075073096360583,2.205787098140253,-0.8762426453959926,-0.37251995388258846,0.1344995951951887,-0.2828130806090719,-0.02083289209087866,-0.25001713386311475,-1.4383823028519693,-0.5260876443272601,-0.7429344918459392,-1.011611907254405,-0.6262427593870734,-0.5184829337598046,-0.5453752335864045,-0.5403487467331609,-0.4554052181802644,-0.5148753225576548,-0.4607801246551299,-0.4215242186028368,-0.2518709210697253,-0.20370331954078189,-0.23850189465399735,-0.1950486300909025,-0.15293852107143077,-0.1333581105698017,-0.11382250683201717,-0.11539288517395371,-0.11552235801145405,-0.10209531110082476,-0.10435451662857853,-0.06356222801016849,-0.047140452079103175,-0.04714045207910317,-0.04714045207910317
amphibrach_3_20,amphibrach_3,0.350826732938613,-0.47178867361941146,-1.1024181337200087,-1.0319753323824454,-0.06063685531822339,0.558464307951445,1.2947191137917227,-1.4440590688003667,1.1839583213807299,1.790978374569337,1.3833354954541108,-1.1617085285577797,-0.13284044648956111,0.24202334134920445,-0.5551641990698254,-0.8299758904874521,-0.4700068276308786,-0.47995144997580397,-1.4348747093278833,-0.3536366510120704,-1.011611907254405,-0.18575420474415844,-0.5184829337598046,-0.5453752335864045,-0.5403487467331609,-0.4554052181802644,-0.5148753225576548,-0.4607801246551299,-0.4215242186028368,-0.2518709210697253,-0.20370331954078189,-0.23850189465399735,-0.1950486300909025,-0.15293852107143077,-0.1333581105698017,-0.11382250683201717,-0.11539288517395371,-0.11552235801145405,-0.10209531110082476,-0.10435451662857853,-0.06356222801016849,-0.047140452079103175,-0.04714045207910317,-0.04714045207910317
