sample_id,class_label,N,V,P,A,D,J,R,X,T,C,I
trochee_1,trochee,-0.491468579314911,0.4886108429995384,-0.028031250298050047,-0.2943205795163022,-1.007244200776247,-0.4559226363850106,1.1935144301355698,1.7587274779972202,0.4539604974710196,-0.3222211100332793,-0.26722589395185314
trochee_2,trochee,0.379824314905096,0.6918577815769071,0.841811426383933,0.4572152397079149,-0.33346721537839014,-1.5212067623248688,-0.7487732525587263,1.7472716760675355,-0.8563300192603688,-1.259744168580734,-0.2711669593276296
trochee_3,trochee,0.30796666310026444,-1.7891174730431747,-0.34745925774206665,1.1896961114666325,0.4494659311138294,-0.2261645014396623,0.2904338643581191,1.16087801415233,-0.532922773859193,-0.6664493546553549,0.297722017243375
trochee_4,trochee,-0.8672827739164956,0.18716578242310766,2.429923611556744,-1.5485789223526043,-0.9053332954822487,-0.6258989022738962,0.9939374998237755,1.534417939229334,0.3887904686435751,0.1005408872655395,-0.5146818068910546
trochee_5,trochee,-0.6487056096577255,0.46598822736163126,-0.5111498119212932,0.3661691481859024,1.0373937858046738,-0.6501562657275342,0.03504429371777335,0.6956579790597387,0.6830159984677017,-0.3760796428290235,-0.744244154555542
trochee_6,trochee,0.757822292133154,0.7602674266974279,-0.9806018992277392,-0.20366525670532648,-0.5900746796512351,-0.44564995720414946,-0.3773263860666202,0.5739898675994691,-0.2549587921486523,2.1760011930614476,-0.5146818068910546
trochee_7,trochee,0.7257145540233338,-0.1540788705480537,-0.08015509972325671,0.20654733381880638,-1.1916246703803837,-0.8908491777051135,0.7391606445032697,1.5917224101252436,-0.26755388638154365,0.5509258000015406,-0.5198733302497272
trochee_8,trochee,-0.4938865401357856,0.4692591473270235,0.6519775256068,0.4922741956772322,-1.0293350177091143,-0.8715181314222713,-0.1955069523078197,1.596476368473111,1.586164093717118,0.05134479112815487,-0.32304409278696306
trochee_9,trochee,-0.4187102840998398,0.2006573433729521,-0.25759607206296936,-0.48048416255036475,-0.17838080265180808,-0.37008285181009115,0.17436109199933614,1.8634807500663897,-0.7641287555698869,2.141030506222021,0.1325840892330836
trochee_10,trochee,-0.21873159475338322,0.590896968813593,1.3294544073191659,-1.6757261542406665,-1.0496737565500376,-0.6763561598363639,-0.6166547758761483,1.3989357548279109,2.0872105080146945,1.6621374056531961,0.7791161198589714
trochee_11,trochee,1.3159182657558104,-0.5867831275957478,-0.7875966378943267,0.509586413334618,-1.0442486216360967,-0.7755302183180972,1.1348207757714184,1.6953326530219046,-1.3308137211438804,0.6186162147397078,-1.6081678151878467
trochee_12,trochee,0.5545998708605421,-0.07528263411372864,0.29835110510895063,-0.5644201057258983,-0.6815452126217464,-0.6500648186137483,0.6575616660197361,1.1583690158168443,-0.06434994135333237,-0.21823320105032432,-0.3499217174172081
trochee_13,trochee,0.7962947487603711,0.06813601303470113,-0.7642652467803369,0.7143104076511114,-0.3239038988586467,-0.4881637373214325,-0.2499121982184083,1.0501067074793806,-0.7130057234357122,-0.5741934924354634,-0.9481011336502662
trochee_14,trochee,-0.2118371324328766,-0.22603643854800373,1.31395493622464,1.5221301392577824,-0.6653342896432346,-1.0285520350560846,-0.5153604670623952,0.6635879037416984,-0.5271140647431528,0.012615949488086205,1.1647044065278451
trochee_15,trochee,-0.39932407035212725,1.049028314673017,1.198641330430588,1.0530157048177637,-1.971548401160768,-0.97081070029233,-0.12507856336708126,1.3048360043524936,-0.5271833032681501,1.3069320448874695,-0.7163116830554265
trochee_16,trochee,-0.8771605266963939,0.8653861577786286,-0.5964632640855005,-0.8086636743148053,0.5941200889925626,0.07417287459140069,-0.04842815702560093,0.8842303501243395,0.5644991283309642,0.3414281313822944,-0.2877627546201391
trochee_17,trochee,0.886746069032122,-1.1021037254711248,-0.49952391631877907,0.5724029192563751,-0.4909493432237143,-0.8911956632127322,0.3545549301652882,2.3070255139509563,-0.3934085893667791,0.8134721589016669,-0.7272789879577083
trochee_18,trochee,0.750936047262473,0.9215625786223608,-0.6327906225250531,-0.02557091225194223,-0.726433853193958,-0.23598178164987776,-0.3535258597561031,1.0083747433404304,-1.7513231031177778,0.0482158602178271,-1.1968578421725031
trochee_19,trochee,-0.18363820835765796,-0.3648190060638934,0.24568676266333023,-0.8239049534917766,0.0714191198045284,-1.1027631636349386,0.8176825016373498,1.8624739847890184,0.6113721539303475,2.7571616957126674,-0.331456901276405
trochee_20,trochee,-0.24071227721436853,0.1394073120669153,0.17291492581757384,-1.3244266447447244,0.48705892443806265,0.012561834736312392,0.05570431474087313,0.8656178245721003,-0.38201456730501243,0.9015957421341355,-0.5670524372636302
trochee_21,trochee,0.28722389050497427,-0.00946332128560655,-1.254584224697217,-0.17497354035885349,-0.15656526371803622,-1.354471623727821,1.5217246748596938,1.5013846856096347,1.3967848684404436,2.6781956008263097,-0.5015834043845306
trochee_22,trochee,-0.5506580802803898,-0.39139222110884686,0.9890563097896096,-0.08689615652962185,0.935024285379799,-0.5778787939296838,-0.7656653456209455,1.273833738760457,-0.6597467847606237,0.7117423865333501,-0.33424677144299353
trochee_23,trochee,-0.25678810945003255,0.24796410816665945,1.2570486016514746,-0.0668350999207994,-0.7951810743365152,0.07713350190940307,0.4763334837380141,-0.04559844403415824,-2.2479999122720273,0.47321076014925645,-0.12432499032368229
trochee_24,trochee,0.6735680067332803,1.2025186278007103,0.22071496349055447,-0.9041428369895749,-0.40596023056835306,-0.7548112201128245,0.13169005424571098,0.2585574822690721,0.44608608107180886,-1.0991665438126068,-1.6365581652065544
trochee_25,trochee,0.9207300140454923,2.3942819381908507,-0.9167183989220663,-0.13342128708551246,-0.9538434342897968,-0.5154856147706401,-2.202588454849205,0.6502209661762839,-0.413860703011452,0.5635645461250808,-0.7350307837409232
trochee_26,trochee,0.2495110833349717,0.21125158537956343,-0.17943117079525753,0.5757708267512373,-0.29999675487708166,-0.3793195928160261,-0.06877883158090187,0.8257922765841419,-1.570022701630351,-0.15699652668895112,-0.09137771322021887
trochee_27,trochee,-0.5837758158873382,-0.6532356979242602,0.7250434649685916,-0.022448990897833577,0.06519464495352122,-0.12268204609109827,0.045421119004667526,2.138595530358559,-0.8451333352104884,-0.08577710928126032,-1.1610563892054662
trochee_28,trochee,1.2232069983165634,-0.23357946819418693,-1.699803320989617,1.532436098204421,-0.7435793654669028,-1.092533785711764,-0.4496537950791552,1.9806243991576118,0.3911768047607725,0.5635645461250808,-0.5138139115774227
trochee_29,trochee,-0.5694741419857422,1.2670575501498091,0.8347364571719609,0.19963273033076148,-0.4722597873535536,-0.7275338159539919,-1.3573088774841433,0.7289069832731713,-0.4097845637315928,2.6453678648654297,-0.2906658576403427
trochee_30,trochee,0.001992277260778885,-0.047729610839207515,0.4989814443767656,-0.32886141969464966,0.10060258011859187,-1.1145738200185435,0.4183452514253374,1.1393700678858538,-0.11567536918644462,1.4621613540888196,-0.08299789360970235
trochee_31,trochee,-0.0283410563622355,0.032920521831667236,1.6275992552291623,-0.11478741038744283,-0.9417234093620144,-0.6531330223586704,-0.056499871861696215,1.323362499370329,-1.375054394605695,0.3379952977976475,-0.2896990017873261
trochee_32,trochee,-0.27922017394002546,0.971057660451841,1.0823933814368678,-1.3524632198455468,-0.3282341173352621,-1.034041912337172,0.12903573831709597,1.5674401408427128,0.4175645372679425,-0.34369533360693166,-0.05965043827067423
trochee_33,trochee,-0.658566888551393,0.08932225546661987,-0.4059989936877674,-0.36839718487773854,0.09703459169938365,-0.0321151321203073,-0.3900120277626824,2.0098223093588548,0.6395333715960833,0.3936503783409384,-0.033661612873562625
trochee_34,trochee,0.6420747150163744,0.7051709596083935,0.44422173954916194,-0.9898336741351955,-2.031920557977656,0.1828850766596618,0.910039952584988,0.5645409549106046,-0.8049085361859604,-1.0916858577805986,-0.11002191273134215
trochee_35,trochee,-0.4519180010647643,-1.343977803539982,1.2162767462546331,0.5186601578770282,-0.08708417351900391,-0.627505621559243,0.6914208240024343,1.7082303888998598,-0.9294887943158426,0.7601299358405167,-0.0903334085694923
trochee_36,trochee,0.30796666310026444,-0.20604494694813133,0.47016583771398873,2.1886986246497564,-1.599558759965205,-1.1751028065590825,0.4389761203071469,0.9447981818937808,-0.21911894805014714,0.9073213206277676,-0.9957338804299957
trochee_37,trochee,-0.36677945273789275,-0.06714242822733761,0.3042046917089441,-0.5937884729975111,0.20592961657357037,-0.271520336010857,-0.0531219678368389,1.2268688754007497,1.8977420556617104,-0.6337932991426961,-1.4148424953185739
trochee_38,trochee,-0.6550748596746154,0.8557223165604982,0.28966745515712733,-0.7410038787553727,1.1223207368277335,-1.2319693915473917,-0.2838566158744377,0.759631459750466,0.513135280386032,2.3676574332242093,-0.30792605610779816
trochee_39,trochee,0.8038370414005713,-0.6094654111214659,0.22907945119451043,-0.5779429695425528,-0.41830002929722504,-0.7893987052485817,-0.18450790797391234,1.657057857658173,-0.915060346365258,3.3019987391933032,-0.522458947832184
trochee_40,trochee,-0.2868834929230526,-0.13697952791751591,-0.681171426331909,-0.4818987187519336,0.04506814138837056,-0.40775146106128,2.808225102694145,0.8315563438768014,-0.03432336174037592,-1.5545056642794024,-0.12025586080107535
trochee_41,trochee,-0.1312368913219918,0.08668229608789836,0.26492842527846666,0.7275369025239461,-0.7383435225947217,-1.0641751217602915,0.14143535751324068,1.2039233164100662,1.5587814463537124,0.8211994752367967,-0.5015834043845306
trochee_42,trochee,0.3373181644939762,0.5986441287123446,0.970595510074099,-0.5659661442227751,-1.6146080938544864,-0.4976017609287283,0.5829026564385502,0.9260794016981251,-2.034571590018863,1.69865233814301,-0.07984043876297618
trochee_43,trochee,-0.5438699794755427,0.9394734656765376,2.1326238083983,-0.6659776259867943,-1.6911545232834408,-0.46550035166544745,0.7488605500050665,1.0241807018299005,-1.3126251308374983,-0.21249544254481287,-0.5621050840965189
trochee_44,trochee,0.30132533483982676,0.4289615455373694,-0.8604121852102009,-0.4334617584361934,0.09703459169938365,-0.9477286839139281,-0.08042838892471749,2.385107108077753,-0.5049889523412043,0.6279337137161876,-0.25830744452586824
trochee_45,trochee,0.2585186529194068,1.3420562078772669,1.1085633375429504,-1.7626704052052378,-1.813199454474578,-0.16691512204320427,-0.4688898434892402,1.5972376638047092,-0.4240200101156272,1.2451449027334889,-1.4010880241670594
trochee_46,trochee,-0.08222525093003889,1.3486147202388872,-0.20614134000892098,0.6063665189887554,-0.5329908150563193,-1.0051846454180147,0.49539990932834954,0.6349694277029524,-0.19960998004350047,-0.5569119021365939,-1.1628337825544657
trochee_47,trochee,-0.023784384662661206,0.16354134062079279,0.2804451760709641,-1.0640021797841652,-0.2252779871115342,-0.873385396635559,1.6739119306490664,1.041417745528526,1.0622131908807704,-0.2024072239517892,-0.9892932834149767
trochee_48,trochee,-0.8508384300917445,1.2829776060666502,2.060223575654189,-1.3977860657817887,0.01793681254307048,-1.1847164968616302,0.9371407344059238,0.7889848903542201,-1.1688479569077617,0.6734391283056119,-1.2140525603595975
trochee_49,trochee,-0.7396263065301737,1.8166980629786007,-0.1607628688881844,0.6979216166058907,-0.6799888644095233,-0.28667398793551313,-1.550412968430953,1.3626963898310693,-1.3959854888719998,0.5455327143006631,0.5788226150660074
trochee_50,trochee,-1.9550176486410134,0.5970195319628283,2.6178564172655325,1.3240217446642113,-0.6091520091306568,-1.3316295050526639,-0.3461340317069084,1.6305318461216969,0.24643909010881082,0.5762806948932977,-0.28582311944391103
