sample_id,class_label,N2,P1,V2,J1,N3,A2,N1,R1,V1,D1,V3,A3,D2,P2,T1,X2,V4,X3,A4,N4,J2,D3,X1,I1,C2,X4,R2,A1,T2,C1,P3,C3,D4,A5,I2,N5,V5,T3,X5,J3,R3,P4,C4,I3,A6,X6,N6,D5,V6,C5,R4,T4,X7,A7,C6,I4,V8
dactyl_22,dactyl,0.049495031144725636,-1.3445369890225742,0.12745201996014116,-0.4417477491829827,1.4066463083528467,-0.6942831785485671,0.053920230165608145,2.1022380684000055,0.11572023414063311,-1.1426220579140864,0.8203135133541432,1.6114890306106278,-2.5358244038832525,-0.35560081336652566,-0.32924926350845085,0.24186605763143346,-1.1883879453357726,0.8079813480704239,-1.206487400854751,-1.1461460522217526,-0.40408105234630476,0.8582006072283062,1.1715869840526414,-0.30693713143093126,0.3884869177953664,-0.58498625716254,0.9419974797149928,0.10619263347379009,0.726274164187153,0.02974657757415807,-0.04199178520296622,-0.758214324594911,-0.5513536113250349,-0.1085395399663997,-1.0091738267808925,0.26129410456891544,-0.8241595788657163,-0.6760106505919165,0.7543993695609242,0.8152204451829441,-0.4870375286715278,-0.45423373373567905,-0.4267634328513194,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,3.701176006303652,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_23,dactyl,-0.8720812537071236,-0.4763936496686773,-0.41823683384100946,-0.5823514097639987,1.5605895031817838,-1.1297123516979348,0.5373013792011477,-0.28434297029977,0.28338556296709017,-9.097789922418138e-4,1.4256188350874905,1.6937892953986042,-0.10349291316997819,-0.9270556047039116,-0.6576257738083842,-0.3879388985772793,-1.1330386144009574,0.62412876357652,-1.071476483983582,-0.995448746930567,-0.12184630542500138,1.7260000929159982,-1.4113522946611259,-0.5361792565161824,-0.41176582284678404,-0.730961466564665,-0.9664356557447071,2.159724112309949,-0.2627707784817991,-0.4713352883895402,0.8643420878038615,-0.7620523860853351,-1.041382024955059,-0.1158994884985144,0.8096449429208941,-0.9707993490493482,1.6310457785944388,-0.6760106505919165,-0.6996438600564782,0.8054949785151055,-0.4870375286715278,-0.45423373373567905,-0.4267634328513194,2.4145135120245427,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,5.189740556393643,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_24,dactyl,-1.4489112736323753,-1.2327418330593807,-0.042115846099415225,-0.5091781062329496,2.100417772250488,-1.0398413884894915,0.5168775988755603,1.6996055528680767,0.16934969760740107,-0.4308804448076657,1.376475540766077,1.467516422942011,-0.7524171173127532,-0.42549915281202555,0.1170558359067694,-1.2291750133464792,-1.1888210632461136,0.7979398160162676,-1.0703264562332022,-0.7633848879744773,-0.21242536919554467,1.4072043308022129,1.6743415666256884,-0.7458302199419975,-0.6643341604291418,-0.7291579399674711,-0.9637688171393032,0.5161707613123184,-0.583195484093249,-1.934858459251308,-0.04550142957046837,-0.191632673662079,-1.041382024955059,0.9779495119965069,-0.09591753251861646,0.25816696382369136,1.6414315880591601,3.241096019417009,-0.6996438600564782,0.8115579677290341,-0.4870375286715278,-0.45423373373567905,-0.4267634328513194,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_25,dactyl,-1.068476689155858,-0.0235507808447233,0.2323182076986299,-1.0490774463193666,1.3891931351521878,-1.3209675820096027,-0.18661791410675505,0.9665519858899306,0.41949943381079685,-0.09885832516356513,1.4522151281703117,0.9916892467272223,-0.18666962031261725,-0.20202821961548206,-0.8145776711717527,-0.998362579865099,-0.9642055321100889,0.4608595198008682,-1.2754907298450784,-0.9962196663268601,-0.5125895034698226,2.7142548797941566,1.9022392584593533,-0.3234016292845288,0.1044067335662924,-0.7316786300425063,-0.3381159199279025,0.9143187346465282,-0.9129491479266255,1.9613052723167734,1.3175482153439209,1.4957276353358822,-1.041382024955059,-0.11772400055052516,-0.10129414653025308,1.472662689329008,0.4013781668471533,-0.6760106505919165,2.1839843446851823,2.233963793027006,4.236879286785957,-0.45423373373567905,-0.4267634328513194,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,4.499487531694489,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_26,dactyl,-1.3797786693445018,0.9975973644392377,-0.4586202263560068,-0.12366368322585665,0.9067379418848799,-0.871945586464125,0.12305105487449175,-0.5307653463814535,1.7957893375679581,-0.1403949971566077,1.4515942680248088,1.4568065946633504,0.034224378572627286,-0.5935138961043601,-1.3442501452470461,-1.1743041382558157,-0.9747106514484034,1.1285715011869524,-1.2112490585224058,-1.3053046460070923,-0.16849486678404765,0.9840830685683414,1.524981674087444,-0.3750494718146333,-1.2293477679239209,-1.1573151541413091,-0.9842417976177745,0.8374331246549045,-0.29943633064122577,-0.9867334742258375,1.2445837895202314,0.8709475335228346,-1.041382024955059,-0.14653493533826364,-1.0091738267808925,0.2184255234974654,0.3687707360361273,-0.6760106505919165,-0.6996438600564782,0.7650131713673707,-0.4870375286715278,-0.45423373373567905,-0.4267634328513194,2.33647378707189,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,7.769112797308246,5.03735107766973,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_27,dactyl,-0.8117741327616014,-0.34267992802497066,-0.6961900652741639,-0.8272243763553837,1.3489510100395832,-1.1818943452095152,0.4153073921918382,0.7186714860638229,0.3210150625022373,-0.20045695024088708,1.3336108782768412,1.2241722020525305,-0.7178628580793444,-0.7570646492497591,0.9856501347899042,-0.39964631350936425,-1.0214616865419013,2.3301192343239814,-1.0049353187693502,-1.1495009059008345,0.16146716363194122,2.1522905026620607,-0.1455430382526213,0.1019970715081598,-0.1613163471568953,-0.8742716266505504,-0.34128394102387793,-0.7400645005956618,-0.9145800071487508,0.008320515930927298,1.3106463532264474,-1.3276866982365838,-0.0720137369184845,-0.1204492888966704,-1.0091738267808925,1.4665130365478545,-0.8241595788657163,0.6187376950318392,2.176726891149759,2.226761378266894,2.6543143133748637,-0.45423373373567905,2.0994736039496025,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,3.8716036133710863,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_28,dactyl,-0.4220873782538523,-1.2221962606015027,-0.7881769550895686,-0.7221719883195216,1.1878030435537181,-1.0137005887746977,0.45014406808846424,1.5933246066334497,0.9017008181868736,0.27505718026098774,0.9368587441324839,1.7254096968518822,-0.9150894681868185,-0.9844324933874901,-0.04705112465132615,-0.5059108604014938,-0.7933270517526775,0.9436757767240456,-1.1391851317238002,-0.8419050244854197,-0.6061445425400617,1.287246935765543,0.8931758286961525,0.5476161383330934,-1.4515497496739136,-0.8727197220291334,-1.2812571341250796,1.3368855193977518,-1.5609438788510663,0.018974808076591153,2.2424566049602594,-0.19498669229220195,-0.5540403972285315,0.9715177743719148,-1.0091738267808925,1.4798766219602388,-0.8241595788657163,-0.6760106505919165,-0.6996438600564782,-0.6277956716575946,1.0922502805732208,-0.45423373373567905,-0.4267634328513194,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_29,dactyl,-0.5332340083605681,-0.1504888478494773,-0.5811275455863375,-0.3113636183664353,1.9841716464920676,-0.7097596347348588,0.26991595909641225,1.6112417139012785,-0.2218911921579119,-0.8868848179884605,1.5117494374734104,1.2748272137826773,-1.2800333188376178,-0.6741758121633946,-0.6473310910881982,-1.353355030017269,-1.0190371955562825,0.7929381403543115,-1.2070077645175594,-0.9174822084198989,-0.40928787649699533,0.6265391071926695,-0.8942673702377366,-1.3978168865351328,-0.1445630380783395,-0.7297005980335975,-1.280723768399795,-0.3164571949566664,-0.25893165228721315,-0.467007167478669,0.4119311160975444,0.9415416195446832,-1.041382024955059,-0.11269175427610507,-0.09707501831616053,0.256609338585576,-0.8241595788657163,1.9320840312560204,0.7488706880794892,0.8097336918869724,4.258832427880182,2.029455165343264,-0.4267634328513194,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_30,dactyl,-0.4693004618725471,0.5378175678123306,0.3263850959634782,-0.5240854918847366,1.3436931406499262,-1.0028874214932542,-0.07780568785633117,0.2426011565607104,0.8164607190175854,-0.16511341183492584,0.6854293849873797,1.556609793718802,-1.429356696894507,-0.1911557363085809,-1.0091041451411433,-0.7892341120019389,-1.0252420753090694,-0.3624196452886704,-1.1425722393546511,-1.2281212377069226,-0.14719275563091477,0.3661435549615201,0.5779083143246337,0.07549470695454705,0.8376851858468941,-1.0173782463151024,-0.04496206071247927,1.6890989244115253,-1.5609438788510663,-0.49379499694278994,-0.5231900846586471,-0.7707327965165238,-1.041382024955059,0.9354814462459781,0.7817327511005017,0.23420951185146702,-0.8241595788657163,0.604238232015729,-0.6996438600564782,0.7834992281806427,5.725308212878533,-0.45423373373567905,-0.4267634328513194,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_31,dactyl,-0.8320756680136587,-0.2835148986671968,-1.773714125462213,-0.5748868254199281,1.5660920969421932,-1.5453674599066711,0.3076326976324806,0.2579758549830888,0.9817875786070804,-0.0686178454601706,2.086713495737631,1.4040409411461428,0.11629784429183783,-0.9062249188040954,0.19030463174322376,0.17222676343746926,-1.0804122081047638,1.657637969290703,-1.2763082276080695,-1.0017322044196304,-0.6236035892420816,1.1333978855863232,0.07972856173834082,0.2924697741620316,0.8432217931589013,-1.0171456964059604,-0.6641803562638845,0.06381710004224687,-0.6006625306136419,-0.010247459320086987,0.8329580355082713,0.34595167780878155,-0.5613292624541878,-1.200571903418913,-0.11223245593086317,-0.9707993490493482,-0.8241595788657163,3.171118625644519,-0.6996438600564782,0.7858445458372082,-0.4870375286715278,-0.45423373373567905,-0.4267634328513194,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_32,dactyl,-0.4553592306975978,-0.12535144723038572,0.0297364791764554,0.19537901791142626,1.4462352503730125,-1.404338033728311,-0.04756259766646302,0.9429689728660381,0.05030021576219691,0.13383418014308757,0.9824853267578483,0.8127409917310456,-0.38655722963057915,-0.4669472513639865,-0.010424721245940367,-0.8147300353363645,-0.9737644247338485,0.5266038576162594,-1.2109238373841598,-0.9328861757454973,-0.35382950685586695,0.9907003308693026,-1.2020713782261816,-1.2122500783867933,-0.46559378911774074,-0.8804272716883059,-0.061519208958311034,-1.5725750910545002,0.019822914479176022,2.817438090640412,0.3591733833331869,1.4273725078509516,-1.041382024955059,-1.200571903418913,-0.12327399927329276,-0.9707993490493482,0.371707782359234,-0.6760106505919165,0.7072637868199415,-0.6277956716575946,1.0494792525017584,-0.45423373373567905,-0.4267634328513194,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_33,dactyl,-0.41638994202714863,0.4095697662007327,0.16783495909386018,-0.6395852839095802,1.2755310402132278,-0.9745921155120999,-0.22267149807072956,-0.4275948932608185,0.9634567111176748,-0.3964393766439595,1.805289349186739,0.9723997128971436,-1.2516630365296157,-0.949790271092688,-0.9855635220626222,-1.252804155237894,-1.1348329971692708,0.9060555187734364,-1.1410620536100893,-1.0748664383755757,-0.32772652437639777,2.1377885096624754,0.604403438974613,0.5217623959928305,-0.17008937985767655,-0.7343466400138737,-1.2841587729443924,0.8962051779385461,0.04888841339540289,0.9689476482504359,1.7545501409959605,0.9168864017167214,-1.041382024955059,3.103669321856518,-0.10698499283353739,-0.9707993490493482,-0.8241595788657163,-0.6760106505919165,-0.6996438600564782,0.7941149023123136,1.0777311281271764,-0.45423373373567905,-0.4267634328513194,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_34,dactyl,0.44546312013406053,-0.16287443768035567,-1.0664367163630524,-1.2130464210615939,1.4882487263066873,-1.0129559766370728,1.1442460576718707,1.7133065401186147,1.1096754718930297,-0.1312101165540921,0.5766538839880226,1.290088257428076,-1.548146570753789,-0.8905630026957173,-0.9868806213442132,-0.4112559221345815,-1.0788992112289202,1.060236713309395,-1.141146548593616,-1.2265189551106663,-0.7137025294874985,2.0264749875196353,-1.677545474215679,-1.193348832999581,1.377545360268585,-1.0163845422912738,-0.6591155913117637,-0.3351670462785858,-0.5954479702430963,1.451500222645219,-0.5167877342481286,0.9159488189682027,-1.041382024955059,-0.12496107926643754,-1.0091738267808925,-0.9707993490493482,-0.8241595788657163,-0.6760106505919165,-0.6996438600564782,-0.6277956716575946,2.6411925429402507,-0.45423373373567905,-0.4267634328513194,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_35,dactyl,-1.3954457010878825,-0.9732218317860419,-0.02029447786530452,-0.5063753425819038,2.2007943201473634,-1.3939569534398502,0.09035333252737131,0.9655273618508999,0.7055001878687902,-0.12603991763428882,1.8590363855893401,1.1986856581044965,-0.5218259966257373,-1.0533295630103279,-0.8933427795900435,0.7860496261850446,-1.1282756502750009,1.9876413577057033,-0.9963477678881305,-0.9857897071569258,0.012164467550562314,0.442702858082595,1.230008456652466,-0.05854982198410835,-1.6966862325950753,-1.1573151541413091,-1.596876302062159,-0.28648924385007385,1.0901210160105599,-0.9386135825127169,0.4451106244192836,-0.750131490904513,-1.041382024955059,1.0144924518679914,-0.08059839467937825,1.528363114289891,1.6827898915043518,-0.6760106505919165,0.7750374024974293,-0.6277956716575946,-0.4870375286715278,-0.45423373373567905,-0.4267634328513194,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_36,dactyl,0.07420973476404263,-0.5982224183978371,-0.7462993335952366,-0.6116357550884696,1.181208885682164,-1.0705833300600385,0.7394213968542408,1.2216929939071703,0.8920555176899481,-1.3349966497246466,1.5454423152238599,1.210460564076045,-0.8470940382900576,0.04823072771476324,-0.9086248517855118,-0.7125083251959331,-1.1867808108979148,1.1647315342363829,-0.9289094736100958,-1.2208768319817553,-0.9835949761042949,0.9947602781253241,-1.1267364495501424,-0.06893774028318184,0.6801425635405013,-0.8684556637569046,-0.6358321490071733,1.3865130451988767,-0.571475897169782,1.0398025061817713,0.4363054338394042,1.5464910779771677,-1.041382024955059,-0.0982549885982682,-1.0091738267808925,0.272897724423197,0.4234126639875388,-0.6760106505919165,0.7680932698398552,0.8288104942285313,2.7188626388963653,-0.45423373373567905,-0.4267634328513194,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_37,dactyl,-0.8451893415615894,0.05001814851696367,0.099290973535216015,-0.3329187909112678,1.3988453756144337,-1.0192139168854568,0.09538145569252511,0.44040535202385994,1.0932574183457449,-0.18367750217269638,1.4089690284528713,0.8068065622155617,-1.848897427251973,-0.5335217818221075,-0.2429568028457115,0.18480429489552372,-1.135300477162684,1.2088312677467676,-1.2087702306015167,-0.7731733637717165,-0.23455869479295924,1.691675204886759,0.09107876977438055,-0.5534775384482008,-1.2056163574442167,-1.0166196225445683,-0.03654884756087566,0.4808441075877043,0.04553179894117744,0.9628930066584808,1.7479209879371724,1.4721795591592977,-1.041382024955059,-0.12675525912323898,-0.10886612051065875,-0.9707993490493482,-0.8241595788657163,-0.6760106505919165,-0.6996438600564782,-0.6277956716575946,1.0744684745475293,-0.45423373373567905,-0.4267634328513194,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_38,dactyl,-0.5934715845241617,-0.018896435851863805,-0.4457047075765679,-0.7481473272399404,0.4320936313814036,-0.9733650608613628,0.598684592588694,1.0044502891592229,0.8339073348931936,-0.35041432909315623,1.6489517310494188,1.4600171599479765,-0.538959729869283,-0.676806670074866,-0.3469377182680585,-0.13883608393467706,-0.9627055414688477,0.4745712868796404,-1.2071228639516292,-0.9179349548273339,-0.605159037042858,2.065838677791816,0.12823831067488675,-0.5325313319283658,0.37510278651573925,-0.7300616065233466,-1.2809906764062637,0.9252969721819101,-1.2357156242840928,-1.4459877673101462,1.3279665601865054,-0.7608585610280297,-0.5536289648708054,0.9733515351805182,-1.0091738267808925,2.7083180384118575,0.406034072170672,3.2328285929290206,-0.6996438600564782,0.8085200748641403,1.0935835754733851,-0.45423373373567905,-0.4267634328513194,2.420345210351952,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_39,dactyl,-0.6843831152400209,0.5199914939199187,-0.29642174198027643,-0.21665580803719345,1.0441948013687732,-0.3874701368281957,-0.5533510983907917,1.4044657525710016,0.9536172611016198,-0.7008743703607537,0.9231707849802978,1.4993628450239744,-0.33828255914258115,-0.49519525586688934,1.0708103825559045,-1.0308822424113977,-1.0812201490150113,0.4070348699092149,-1.3433430441733485,-1.0781625326931714,-0.6269379328639336,0.6899712890211597,-0.9341843484060159,-1.627160693122152,0.3216196890509025,-0.8777891518472043,-1.2868791822697747,0.8712243771961217,-0.28428151751028735,-0.9753434060544462,1.2766516802451904,-0.21516320441134382,-0.5627212961482666,0.9328268646183913,0.7795071008380144,0.2327119863408198,-0.8241595788657163,-0.6760106505919165,-0.6996438600564782,-0.6277956716575946,1.0641188075833599,-0.45423373373567905,-0.4267634328513194,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_40,dactyl,-0.6421329323270705,0.21550149583673922,0.23670533795428936,-0.1532472807396169,1.2658198198079278,-1.147472746903446,0.01843395881084424,1.0544654458881193,-0.14984108857242584,-0.7380648964044484,1.94024841939594,0.8452124170981762,-0.622564667252541,-0.1296495169925857,-0.8587153844466997,0.04851792327559763,-0.9137926279153836,0.4129359772140721,-1.0085861904957005,-1.3032718503611793,-0.3379247558092716,1.3478274423624528,-0.9308477725315808,-0.7748185363274571,-1.4684187629787693,-1.1573151541413091,-0.9758530263950921,0.06127865882372942,-0.6018579015865517,-0.9737508499495551,2.1831110935215046,0.3438683105356959,-0.5619268385070935,-0.13210206399110125,-0.11334898045889226,-0.9707993490493482,-0.8241595788657163,1.8855495618288578,-0.6996438600564782,0.7840848277241441,-0.4870375286715278,-0.45423373373567905,-0.4267634328513194,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_41,dactyl,-0.3812518171008569,-0.016616099531463334,-0.22525134950840275,-0.4554437800509522,1.5894010626909605,-1.663350443834808,-0.06131257124672093,1.6795416982379117,-0.43696168838972116,0.37851513418299365,1.1908065512669301,1.1694228485083176,-0.2021272319616262,-0.8189783094755904,1.2848074878700453,-0.642392086924105,-0.9653643648519338,2.6407481372684933,-1.2080367100243954,-1.2256614404958885,-0.5162902179786514,-0.05178455929089828,1.88801411212875,-1.189306504345905,-0.6804441462480982,-1.015852728661651,-0.9693433484530894,-1.5637923836200451,-0.5918045894558964,-1.934858459251308,-0.5133613043169942,-0.7646611816550054,-0.5569011028000918,-0.12090217049605083,-0.1039587829083472,-0.9707993490493482,0.39778120071717843,-0.6760106505919165,-0.6996438600564782,-0.6277956716575946,1.082979828024195,-0.45423373373567905,-0.4267634328513194,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_42,dactyl,-0.7953534612760873,0.2612056715570748,-0.46517563174701815,-0.9118734602629952,0.8532280353241803,-0.6266180908778102,0.09162952212834895,0.5094790284176555,1.3191742009656975,0.11442905481776539,1.3452894723216788,0.9586535890085403,0.07304715560492663,-0.2389530022829634,0.27277930258448063,-1.3494904415575544,-1.018317468192917,0.4853082364888821,-0.933471401143815,-0.9163469880142958,-0.2111035652710888,1.7434241152475218,0.9077985316059934,-1.178836154344555,0.12200791898691737,-1.1573151541413091,-1.280054520868757,-0.31294546728828476,0.7224008059432271,1.497378071002835,1.3361246074275286,-1.3276866982365838,-1.041382024955059,-1.200571903418913,0.8188853431056619,1.489214506693129,-0.8241595788657163,0.6307971631113153,-0.6996438600564782,-0.6277956716575946,-0.4870375286715278,-0.45423373373567905,-0.4267634328513194,2.4285510666436445,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_43,dactyl,0.3428757441986148,-0.007246808935855771,-1.0596013759295764,-0.571690274137324,1.3050350280339171,-0.895761080643505,0.3176719768009442,-0.10895830482506995,1.2979403145468755,-0.8418558147219856,1.6889366558999053,1.0328739787688683,-1.503601108836682,-0.9796906353141258,-0.9509283181406349,-0.5013936221117012,-0.8490375923293615,1.2658965909488942,-0.8661695653780868,-1.1473156882514295,0.07792209760332862,-0.26114371561298727,0.3871100938344201,-1.6145041464572714,-0.6666530883172589,-0.8722387834028348,-0.6484187010750672,3.0014231061303636,-0.5844347089281765,1.9794116521423963,2.2486538981938198,0.9415416195446832,-0.5532168372323734,0.9751883948667028,-1.0091738267808925,1.4840180262205003,0.4070735260372005,0.628036690332052,-0.6996438600564782,-0.6277956716575946,-0.4870375286715278,-0.45423373373567905,-0.4267634328513194,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_44,dactyl,-0.44523600484846215,-0.3056205421669979,-0.6045784368758867,-0.6693270611502088,1.6513141734137644,-0.936196177580167,0.5649462186702615,-0.1459105306956314,-0.04347618919691496,-0.820320204464107,1.4980226806308838,1.5194369401778411,-1.115082116730271,0.7193582033146431,-0.982728027693558,-1.2811956786983332,-0.9466921733661697,0.94872155622868,-0.9890329794552405,-0.8962854447990725,-0.6592477762528137,1.0646789984885445,-0.546826682350978,-0.4625501361992617,-0.5944271920391474,-0.7127988369226208,-0.939578939586256,-0.25088643801818744,-0.20746871843093428,-0.9176123729899006,0.007198724390558959,1.0312344384293184,-1.041382024955059,1.0611868256289803,0.8871264627544794,0.3051235159624506,0.4557388661519403,2.035170777574121,-0.6996438600564782,3.8552504462738817,-0.4870375286715278,-0.45423373373567905,2.2181856649674767,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,-0.24839703006888686,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
dactyl_45,dactyl,-0.7782260821846496,-0.1462972869143466,-0.9292081259810758,-0.8192103599042163,1.4339154580710902,-1.1423904787681751,-0.08989464757819368,1.0511633141765702,1.7176342439747043,0.6654127297321403,1.3539040299133198,1.0447766824421516,-0.36642041619513094,-1.030298815942911,-0.024493268413829032,-0.8576937310885663,-1.0177394886614204,1.2827449835909408,-1.2749152225140497,-1.2230496211730153,-0.8931506065004468,2.751726323241708,0.1425724098511844,-0.08942282089840285,0.12644553761819866,-1.1573151541413091,-1.596876302062159,0.10619263347379009,-0.9074530094115751,0.5208978367805245,1.8017413891913865,0.950202796330108,-1.041382024955059,0.9834928234861136,-0.09359372515408139,0.26129410456891544,-0.8241595788657163,-0.6760106505919165,0.7543993695609242,-0.6277956716575946,1.1009571260016269,-0.45423373373567905,-0.4267634328513194,-0.34854515550199605,-0.27162124091169626,-0.29811190067122273,-0.28543946811922594,4.539757969029208,-0.22371463882610973,-0.2057304077008284,-0.13363455495734872,-0.10848821611469997,-0.10835763684255427,-0.07669649888473705,-0.07669649888473705,-0.07669649888473704,-0.07669649888473705
