sample_id,class_label,NN,VVFIN,ART,PPER,APPR,ADV,ADJA,ADJD,KON,PPOSAT,VAFIN,NE,PRF,APPRART,KOUS,VVPP,VVINF,PIAT,KOKOM,PTKNEG,VMFIN,PIS,VVIMP,PTKVZ,PDS,PDAT,PTKZU,PWAV,PWS,PAV,ITJ,PRELS,CARD,VAINF,PTKA,APZR,VVIZU,VAIMP,TRUNC,PTKANT,VAPP,VMINF,APPO,FM,XY,PPOSS,KOUI,VMPP,PWAT,PRELAT
iamb_11,iamb,-0.9031574167516466,1.4963182315038843,0.005442473995016259,0.47587166654581914,0.11355954720581928,0.7874510016546646,-0.9616129088079629,0.8365120934039261,1.525619559920041,0.9385058291650618,1.2309709500444663,-0.8462375002881934,-1.2677729888831868,-0.08564274884503145,0.007652019273081263,-1.1387750926679323,-1.9131704224656187,0.5128781760860243,0.5218372161872354,-0.957806285099417,-0.1812235429689862,-0.9339430825107461,-0.5457984425932252,-0.1896963547600149,1.2291133186479635,-0.3828199620976155,-1.206352201999322,-0.049953143404061894,-0.6460017587522128,-0.5379224002998172,-0.8676308526369719,0.20012179887277304,2.952108754041036,-0.12172621737712884,0.4205320403833647,0.9555537766603137,-0.47001181160034117,-0.392119815817191,-1.1597124940591503,-0.04843156521583775,1.2153269752638678,0.8794558827311943,-0.5226850301761378,-0.471246323168049,-0.4726738639438315,-0.423585625896979,-0.390488022312394,-0.24986388212906535,-0.17497486003652543,-0.14213830456833587
iamb_12,iamb,-1.2178891493770219,0.48627267973372507,-0.7719892785779218,1.3306496711031301,0.32134231916142264,-0.7422474386664035,-0.01219511914815232,-0.784674973879776,-0.032355439414736405,-0.5953783315159834,1.2086484963410555,0.18795445921535825,2.7594513437040806,0.8074556302477063,0.8894335846151918,0.02975752586591646,-0.6283207393257003,-0.698650324158736,1.0146129777523674,0.5351387698900115,0.39517990599600705,0.3756009411178489,0.7167804513490295,-0.2840402641261032,1.1102218902232805,-1.160829815278046,-1.5362309009499235,1.9917839552437602,-0.6926973664804562,1.1102994750309096,1.0732701652342715,-0.1986371714088352,-0.09829175370459932,-0.6343136896113687,0.36822095176293845,0.18220656982048108,0.31896941156176634,0.32089818950733773,1.158504450202246,1.7407033082013634,0.14119216492042544,0.8384213507133905,-0.5226850301761378,-0.471246323168049,-0.4726738639438315,-0.423585625896979,1.9513654246235317,-0.24986388212906535,-0.17497486003652543,-0.14213830456833587
iamb_13,iamb,-0.9064713297221898,0.002816678376298934,-0.6494320140242444,1.622484399372653,-0.94367161729326,0.36669506759230075,-0.8200005032743891,-1.2711404695492574,3.22064852550045,-1.5242119694848248,1.4535427886853747,0.45562649536817623,0.2368412656534986,-0.7095685551286588,-1.0419664314580448,0.3292671813099042,0.7696886105884649,0.3459040607558363,0.2378026477601911,-1.4190638084440454,0.2337213069886434,1.1736849317157536,0.1496922825426577,0.4298843944249591,-0.35484353718492107,-0.6818213017824515,0.4176269439814635,-0.13026685689451492,1.0538219959841562,0.09634095695689301,-0.6064823428717716,0.8394492819567729,0.8834097951234342,-0.6315452815955006,-0.2763937897987176,-1.2490203346351727,-0.48944969158106827,0.3251747811382682,-0.3847184377901816,-0.07017035674501236,4.233310562212631,-0.6874553213560665,-0.5226850301761378,2.4681064497393255,-0.4726738639438315,1.6301928542421809,-0.390488022312394,-0.24986388212906535,-0.17497486003652543,-0.14213830456833587
iamb_14,iamb,-0.6126195152126297,0.9112354694117613,-0.6239996876569633,0.23616553646544874,-0.2432150269690487,0.8352601619369473,-1.0296119993146544,-0.25949029337858176,1.3016275386151872,1.7097624038208783,0.6067130948727548,-1.1965129337917988,-1.325541019134133,-0.007871741050728104,0.6609359547237248,0.13513897409808948,-0.3568768509941691,0.48207479835519473,0.03160148105242805,0.14038542660403397,-0.3484123623126186,-0.2788722739062542,-0.6561423638899744,-1.0046060945249298,0.453095580625803,-0.23569370343356283,0.6585021371504524,-0.7676206748208986,-0.12951539187654068,0.07001100538752725,0.7757408469470158,0.13082656025127423,-0.5947268137724254,1.7148983217320088,-0.9329500274079904,-0.5382327920081116,0.3080339655986742,2.4943598384028403,0.375343170381119,1.7223584542122004,-0.8781191295831817,0.8281312382813226,-0.5226850301761378,-0.471246323168049,-0.4726738639438315,-0.423585625896979,-0.390488022312394,-0.24986388212906535,-0.17497486003652543,-0.14213830456833587
iamb_15,iamb,-0.9168176805938921,0.6119353548899064,-1.3060254287276225,1.3869690180800722,0.5174161788173646,0.8854532190215525,0.11545577314588157,0.22360385062962354,-0.14565474663178393,-1.0620065001336567,0.4411371806485308,-1.9309454894217961,0.007788465080651245,-1.27143423356208,1.3450499194384913,-0.1919400262683913,0.984728556982823,0.619604755531132,-0.835983215795033,-0.2961129186792171,1.7239218997257288,-0.6695117532210045,-1.5700729112007306,-0.4771919903502369,0.0995009204494719,-0.18135548469317606,2.41948410444323,-0.7150433408583133,0.20789240386789104,1.1569070968499011,-0.027813213847384242,0.17034492700763398,0.9112048427871207,0.8181475097407006,1.0488809014529021,-1.2490203346351727,0.3391395182051238,1.822799840521437,-0.3773617020678247,2.6925786214191847,0.1538709960795538,0.8574011587456783,-0.5226850301761378,-0.471246323168049,1.3879253499236663,-0.423585625896979,-0.390488022312394,-0.24986388212906535,-0.17497486003652543,-0.14213830456833587
iamb_16,iamb,-0.9644439071908875,0.5858580237525249,-0.5603191411575141,1.1317050225499716,1.941740380351096,0.24800365601806168,0.4089172455794261,-0.26408410145477795,-0.6565008177204628,0.3674921773749119,0.23213359747695414,-0.29662511454187884,-1.4308732530169157,-0.11154689885284322,-1.0571344366421207,0.1731905212691623,0.1399955873908903,-1.926201624386101,-0.5671945139360942,-0.5354873807347442,1.6400457985669372,1.7838568939988895,0.9113121114863911,-0.04895030374164407,-0.362491491532903,-0.924082902830305,-0.1471535087693031,0.16568550937801058,1.3343016666213983,-0.25147753296426256,-0.6093938365095604,0.1453858901222094,-1.0711584894856863,-0.6340068845833057,-1.5769765658262465,2.330204128076128,1.130541280335764,1.787291483197521,0.3862652999469943,-0.07252328329689792,-0.8781191295831817,-0.6874553213560665,0.8954811119752382,-0.471246323168049,-0.4726738639438315,-0.423585625896979,-0.390488022312394,-0.24986388212906535,-0.17497486003652543,-0.14213830456833587
iamb_17,iamb,-1.0289975103446347,-0.5283642315146471,-2.096510187295614,0.09761096857199214,-1.695683569231067,2.157740815529784,-0.44256864559910003,-0.19655173971784057,1.3640340124955224,0.3477470402932758,2.1747343083148953,-0.6736103418786329,0.6526604010283423,0.6440007436532875,-0.8896708347449189,-0.826065447860541,-0.9408533116420691,0.11200212942093378,-0.5740979614422465,-0.1863455140324425,0.2105541855627452,1.1493478154396464,2.445298358215106,1.3464721509244735,1.945519418281346,1.194280237933767,-1.2611228973989888,1.072243599245165,0.7501784281904814,3.486839553625415,-0.6112058817103477,-0.5437678326819296,0.8711189205511191,0.311876979544299,-0.9294148478299761,0.18035803652444518,1.126613055788712,-0.412770874406467,-0.3879715610486565,0.8316010901019322,1.1578704305715852,-0.6874553213560665,0.8931915315067985,-0.471246323168049,1.3626928129580753,-0.423585625896979,-0.390488022312394,-0.24986388212906535,-0.17497486003652543,-0.14213830456833587
iamb_18,iamb,-0.7373033375686247,0.7884661568953081,0.4135862096984768,0.8279737577727672,0.16128555320394092,0.28771316308925615,-0.8046470532751805,0.04392512434169388,-0.3017468471748779,0.17831052953013748,0.5944645224846776,-1.2432133934881053,0.8511460067020001,-1.0077913513219177,1.2807476107314422,0.19593112082302175,-1.0679960813640792,1.3861334785025667,1.0412480022012092,0.38244185069832154,-0.8272678508964559,0.5552876413054239,-0.03755664586627242,-0.5030318917310608,-0.9844864929718996,0.5076890291722588,1.5390258068752245,-1.6544683004613157,-0.39408880442599736,0.10077916574692251,-1.16821480512423,0.8439229265756317,-0.0894417759940609,1.752386097157146,1.0284130290220155,-1.2490203346351727,-0.48812921202191417,0.32756146835895106,-1.1597124940591503,-0.9795764690488181,0.14582690286230596,-0.6874553213560665,-0.5226850301761378,-0.471246323168049,-0.4726738639438315,1.6335279930537092,-0.390488022312394,3.6053084653685272,-0.17497486003652543,-0.14213830456833587
iamb_19,iamb,-1.914693885959933,1.5710936216440277,-1.0460027797789304,1.9905782952514037,-0.4786682995342437,1.6917953647778539,-1.1728327099248794,-0.10015193185147794,1.5088207909610496,0.09296173428484918,1.325560847922056,0.8435388960044989,0.6274626323214391,-0.4168314799159545,-0.322325824739196,0.05229021416369454,-1.4864024657999513,-0.6298070959442001,1.039789852658422,0.5793753643734422,-0.7720732732389961,0.5705214714892529,0.04818300875296638,0.5531352481124162,-0.4286718059437232,-0.04844556493588468,-1.030146456820077,-0.21418194935959006,-0.1651394111526571,0.3611779819944835,-1.1831813007344885,-0.23663112436645076,0.33445555838561386,-0.6553079609594428,-0.3088775202148334,1.5500848284892896,0.2830826176645503,0.288466580933013,-1.1597124940591503,-0.09288394601848701,-0.8781191295831817,0.8046523443760961,-0.5226850301761378,-0.471246323168049,-0.4726738639438315,1.5788970907483482,-0.390488022312394,-0.24986388212906535,-0.17497486003652543,-0.14213830456833587
iamb_20,iamb,-1.222903585463494,-0.2724222906489193,0.11852600319507574,1.1956307498374854,-0.758054160225227,0.14570951119658612,-0.8289592128123029,-0.04779098548150234,0.6374175540543534,0.2344708437586634,-0.17958241610473646,-0.37875661285958145,1.02079798129614,-0.9463133886953186,2.3845210519730733,2.217547101003549,0.8366748502252378,0.2520545659909157,0.012888270379495484,0.4728860943306246,2.2672975568912337,0.7866001746683294,-1.4323877285795341,0.6045679852733575,-0.39455858610711647,-0.012926716775241313,1.1930572704676086,-0.4767397404194177,-0.997370134925485,0.39666159745312,-0.8991447333347916,1.1421677616070431,0.3626152128591634,0.294298565385032,-1.5769765658262465,-0.5409613430354707,-0.5003749491390137,1.03041565949551,1.8986133786644572,-0.9795764690488181,2.1475333021823237,0.8223132476493173,0.880056400256381,-0.471246323168049,-0.4726738639438315,3.6287834289649328,-0.390488022312394,-0.24986388212906535,-0.17497486003652543,-0.14213830456833587
iamb_21,iamb,-0.8508295370345854,0.30216860408688695,0.6761018577413488,0.46333677476002527,-1.4699101618285852,0.9894788889574064,-0.5113051537162714,-0.3961302289578032,-1.4886438626216125,1.012814064197043,1.1350239241344868,0.34148225081077804,1.4469125149665596,-1.1658336295440168,-0.5027906387885377,0.7613940863169915,1.0836132844558977,0.3527055055704868,-0.5519280584870792,-0.15946830849245436,-0.11732371437840275,1.1793303552126528,-0.6212423619768835,-1.6791202452091234,0.916097218529991,-0.6795160564579209,1.814647484569325,0.17873749569853034,0.4761640805015299,0.7829296960106819,-1.1685806342892757,1.186825826396871,0.3977749488126769,0.7978850426848109,2.9794955161085626,-1.2490203346351727,-0.48865791815114895,0.32660586389435053,0.3917848571472758,-0.06928485906993562,-0.8781191295831817,2.376184111757098,-0.5226850301761378,0.9998611016366156,-0.4726738639438315,-0.423585625896979,-0.390488022312394,3.6028059192163053,-0.17497486003652543,-0.14213830456833587
iamb_22,iamb,-0.8835754964234351,0.6040833265652529,1.1802825202061598,0.5888181515917021,-0.8854331066803649,0.024755687515846447,-0.11510258803280686,1.1313547873979009,-1.2725141165250238,-0.33701744307033554,1.0055036683723402,-0.28684368114729175,0.376694493386572,0.20498208308188984,0.01495613796975692,0.32208829503979003,0.30088966841249537,-0.6890315912576158,0.38979639339806216,0.00772574816878465,0.04876663672122623,0.38369641705813,0.7242793404405821,0.19015691924180822,-0.5695371409102578,0.4973221329568344,0.4129383875800446,0.7805006160645599,-0.9797519166657539,0.09280073808007956,-0.8888986399991015,1.8676189988052232,0.3922383530863183,-0.6327776773918564,0.3713705591424546,0.18452397089634834,-0.4905029963900411,0.3232709961764853,-1.1597124940591503,-0.9795764690488181,-0.8781191295831817,0.8408920059466635,-0.5226850301761378,-0.471246323168049,-0.4726738639438315,-0.423585625896979,-0.390488022312394,-0.24986388212906535,-0.17497486003652543,-0.14213830456833587
iamb_23,iamb,-0.41076927853232914,1.344138198136888,1.130639806237035,0.7037816967511697,-2.2681888924024456,0.28713707360601115,0.2516666926917201,-1.8860172960892765,-0.3934848369217549,0.9721084867641889,0.8346997542236168,-1.515535092888615,-0.08992139924933207,-0.9165607733298247,-1.1240260987452293,0.8559416962957858,-0.06229165313829407,-0.1633360644714689,-1.2912695405946986,0.4695632307840917,-0.03553418105634792,1.7491765989164074,-0.3723341682599698,-0.21463975491003387,0.3389259929093142,-0.40128229445750285,-0.6539495243679364,-1.0054860491650317,2.587999374395172,0.489672930801575,-0.30150698408296517,0.5356233227810049,0.4364286328098401,1.3192677817801983,-0.25452444539469377,0.21051966387499443,0.3510479558875807,1.8443236239363239,-0.3716868859043532,-0.05487866148372181,0.1613565822202,-0.6874553213560665,-0.5226850301761378,-0.471246323168049,-0.4726738639438315,-0.423585625896979,-0.390488022312394,-0.24986388212906535,-0.17497486003652543,-0.14213830456833587
iamb_24,iamb,-1.1711203129931516,1.4495932471935349,-0.2592333779154292,-0.35450922956013925,0.7704933239919024,0.3338284628715197,-1.3737571819828662,1.811496410439547,0.9264002527399772,-1.0145959120867982,-2.5201120655912637,0.26511831369397515,0.02265478618761847,0.15385124103857217,-1.9717988460672,-2.253573579965093,0.41207373123893504,0.28750786157872915,-0.11958227817476622,0.8583461384801427,0.364128505394158,1.7467686643896367,1.2672143424664917,1.5575932942495148,0.8766826274608329,0.0026945387015452557,1.4917686054126928,-0.15835513632852846,1.8881511331110736,1.767367523506621,-0.6158899311567042,0.47493830073018517,0.8589307992710485,1.2474121092404862,-0.9321216974550408,-0.5373185958118066,1.1164587847987892,-0.41582974654613664,1.9143475310643217,0.8240302514302411,0.13562036684757608,2.347616412863117,3.7071892896297016,0.9861433796689837,-0.4726738639438315,-0.423585625896979,-0.390488022312394,-0.24986388212906535,-0.17497486003652543,-0.14213830456833587
iamb_25,iamb,-0.10362060793179524,0.2689885058938703,1.326805079774619,0.07508097354828319,-0.5528697362254928,-0.2939871839365551,0.427147154525347,-0.6633871707583069,1.2779715393296531,-1.2351430081750665,0.9397979079200698,-1.0233798457692724,-1.9258916314444678,1.2700471732470575,0.13578839443528293,0.12994541766653353,-0.5345750750678371,0.6674385909144704,0.965213277636441,0.6478331745659773,1.589201272992505,-1.5988226907226184,-1.1613050794737372,-1.6470927905302737,0.9801618824890187,0.07811470646374924,-0.9385519282994672,-0.6967565938156767,-1.2493703254756265,0.48761271271475776,-0.016584473023464393,-0.5157472392774537,-0.06109602013191401,0.3505852406933741,-0.9161862394228035,-0.5197312381802572,0.349958236638819,-1.1445472093582236,1.2028064544088888,0.8686004339791469,0.16067158998836903,-0.6874553213560665,0.9221155337553462,-0.471246323168049,-0.4726738639438315,-0.423585625896979,-0.390488022312394,-0.24986388212906535,-0.17497486003652543,-0.14213830456833587
iamb_26,iamb,-0.5051357433257906,0.4740550638735073,0.29263969664585004,0.7480550813444639,0.3768883115733529,0.6583150404391803,-1.4809685258085665,-0.8803152886677582,-1.4013977009276517,0.8961459629832157,0.5325506519374615,-0.3709432096650949,-0.522417471551262,-0.5800396174553337,-0.5591030567519286,0.2979495046689323,0.4283184746855415,-1.6073741388172433,1.4763155977730378,0.12499724656841656,2.3455295202548205,0.1732402953124107,0.4305799644613376,1.4740046167399004,0.13674089425266958,1.299597622646112,1.0601675459562288,-0.6847404098514421,1.4214746877222573,-0.5448674221914237,-0.5833956049358564,-0.5097261407149891,-1.5466318249079303,0.8443673566705668,-0.24971075468498266,-1.2490203346351727,0.35706719432568557,-1.1445472093582236,-0.36881849355170504,-0.9795764690488181,0.1651402462936074,-0.6874553213560665,-0.5226850301761378,-0.471246323168049,1.4082429455747671,-0.423585625896979,-0.390488022312394,-0.24986388212906535,-0.17497486003652543,-0.14213830456833587
iamb_27,iamb,-1.2335284646241822,0.2132537743431841,-1.7767369492734215,1.854506163271022,-1.023152743061531,2.330700763138,-0.9313434276064486,0.6478301637285455,0.1763448601042804,0.451552094203713,0.09993017080414217,-0.1970999378803685,0.3433736920374926,0.17468071484567096,1.752705062584217,1.5708197055816813,-1.252579608376842,-0.3053410214403453,-1.211246943906711,0.5199255453154449,0.7346453804394234,-0.5723351723199835,0.7048325277039007,-0.9929198033813774,0.2588937890331271,-0.9302509222192791,-0.15601937971490284,-0.1486855721188384,0.7460774793154342,0.42111636699033667,-0.8924321414245819,-0.5455371370890946,-0.1033130060878397,1.7287235687669928,0.36320270599037685,-0.5352530312683013,-1.3026010041081535,1.778782438298133,0.38177842469834683,-0.9795764690488181,0.13856253242896163,0.8344848742939915,0.8913651831524831,-0.471246323168049,3.1933245871140246,-0.423585625896979,-0.390488022312394,-0.24986388212906535,-0.17497486003652543,-0.14213830456833587
iamb_28,iamb,-0.5211558458750362,-1.092169848669063,-0.018849013562153568,0.5964601714242211,-0.8299595199426667,-0.12881281357904356,0.942803286138823,1.771457977223417,-0.24111066463104164,-0.3527113813708785,1.637108298895349,1.1360935858379324,-1.2153164806897034,1.2022930323014427,1.3315704253951226,-0.7730228334356299,-0.26551929423579773,-1.462805649316912,-0.6825045807295058,1.1406088371293495,0.45644106023990744,-0.8339012607175376,-0.7936938215715964,0.46299906422435816,0.3067227233305875,0.05256386531555118,0.16540382477244206,1.127408674324078,1.0811388915384628,-0.226533946214155,-0.5976565209815331,0.8610561082806417,-2.0446547087580584,1.773095730404613,0.38919857205066494,0.19764136977049282,-1.3026010041081535,-0.4039225984609719,-1.1597124940591503,-0.9795764690488181,-0.8781191295831817,0.8548768834513942,-0.5226850301761378,-0.471246323168049,3.242444174203362,-0.423585625896979,-0.390488022312394,-0.24986388212906535,-0.17497486003652543,-0.14213830456833587
