sample_id,class_label,NN,VVFIN,ART,PPER,ADV,APPR,ADJA,ADJD,KON,PPOSAT,VAFIN,NE,PRF,APPRART,KOUS,VVPP,VVINF,PIAT,PIS,KOKOM,PTKNEG,VMFIN,VVIMP,PTKVZ,PDS,PDAT,PWAV,PTKZU,PWS,PAV,PRELS,ITJ,CARD,VAINF,PTKA,APZR,TRUNC,VAIMP,VVIZU,PTKANT,VAPP,VMINF,APPO,XY,FM,KOUI,PPOSS,PRELAT,VMPP,PWAT
iamb_3_3,iamb_3,-0.16203106770442896,-0.23888774102021643,-1.5870106424202866,0.5438627742539377,0.3284299573527458,0.7661480462759781,-0.004461831286625474,1.1820327156162973,1.2697671039930245,0.7674536524026783,0.7246639910987931,-0.8701095028294182,0.76256742287329915,1.077520532592605,-1.3362729486748748,-1.4654936293726044,1.2909013316598716,0.017548216064398995,-1.3880141239244375,-1.582158756908393,0.4184862358147836,0.9730925231438127,0.13476616765786517,0.3875372174898584,-1.065683162823372,0.055233144408909064,0.8648116053478876,-0.36717337641388104,-0.8142642992844569,-1.206484693175858,-0.2318608463188591,-0.4468645885260152,0.5484134093553474,-1.5526525225430716,-0.5833548571036609,-0.2429171647009273,0.8317018831078093,-1.1817898823737012,-1.0993876786551808,1.4229650984681335,0.41819777406085695,1.4608158196651648,-0.5657436355995612,1.6017720437224177,-0.43673387752240156,2.646784136201574,-0.4130729650314244,-0.22091373947383305,-0.1943388306881215,-0.14925825443810248
iamb_3_4,iamb_3,0.43370381035597727,0.638451773342455,0.9043490693519461,0.6614843120947043,-1.3700662802354722,0.49187360782472556,-0.8647940264772738,-0.7491692982966421,0.7498758823278492,-2.3152099242045527,-0.3561936498715614,-0.1793460355592263,0.9480402529851271,0.5319671628946455,0.6271638539743357,-0.14842884317287672,-0.9388572609763243,0.013082384281944763,-0.13400456186148835,-1.1226604673600455,0.8501222835108783,-0.20554892611180198,-0.34985126193631627,2.2482186439118284,0.9949555190711623,-1.1202801232570623,-1.9366336642248787,-1.0024784724386406,-0.46044854804907265,-0.3147862764803428,-0.6997368662926754,-0.44799524513282735,1.1280271701001372,0.11257115278060174,0.8938658742839315,-0.24371122139700888,0.8298909277949157,-1.1817898823737012,-0.12204394266314586,1.420827370131895,-0.8890175943987824,-0.5662119465817912,-0.5657436355995612,1.5998750471279166,-0.43673387752240156,2.644021982494271,-0.4130729650314244,-0.22091373947383305,-0.1943388306881215,-0.14925825443810248
iamb_3_5,iamb_3,-0.7646597066896712,0.8090035566633521,-1.6372669931453971,1.1877202107511313,-0.2941356903266863,0.24695562142567426,-0.26395257232494507,-1.0257224093647124,0.9680209358819163,0.10304936335316545,-0.45643979261438195,-0.3720318040577556,-1.353116470702128,2.0272926730475658,-1.6630197819394392,1.7468532864554682,0.996074424741685,-0.18750500675427023,0.6567042398821676,0.736761564338216,0.6393083474647967,0.9754698915613762,-0.3456305972060766,2.7890610632838477,0.48420111090359763,-1.4119828053211245,1.5669833675095521,1.2192415405000032,2.0309467698440105,-0.31177514002592743,-0.6978502663988382,-1.2859999793541597,-0.6155193372074016,0.1148174077383225,-1.322961549729598,3.2957991791854218,-1.1847968577991272,0.8733090382923754,-0.1207255833070414,-0.9573954039334746,0.41878555075530827,-0.5662119465817912,-0.5657436355995612,-0.5105336642541037,-0.43673387752240156,-0.42887401688004845,2.511177469038497,-0.22091373947383305,6.697839653881178,-0.14925825443810248
iamb_3_6,iamb_3,-0.8498387068233636,1.7678662021901097,-1.6957893519216454,2.3957281517210722,-0.6739852465850321,0.4161642763685514,-1.0557789813614962,-0.548821014422474,0.35047466854219755,-0.3025211041839382,0.07910615994172723,-0.27466524441613555,0.18487792265086211,-0.27512626580124344,-1.664273380712966,0.611106490826581,1.4393829985498279,1.6751161126522076,-0.602317720955107,-1.813780008792542,0.4184862358147836,1.9522161084512788,2.543790756287868,0.12100749878903339,2.2888799545590315,0.055233144408909064,-1.2355649905465855,1.2175314274023594,-1.525087644346433,1.0277776537873644,0.23475800566577562,0.3924594992643126,-0.6160429236880866,-0.44150551881398686,-1.322961549729598,2.4096292285593495,-0.17654748734565892,0.872385398328031,0.8570568157756165,0.23278484726732954,0.41819777406085695,-0.5662119465817912,-0.5657436355995612,-0.5105336642541037,-0.43673387752240156,-0.42887401688004845,2.509863199180488,-0.22091373947383305,-0.1943388306881215,-0.14925825443810248
iamb_3_7,iamb_3,-0.7519938186004873,0.6921558377906585,-1.108675692157618,0.21573822846196133,0.7011192037944566,-1.1486069091773765,-1.0349521070157055,-0.5144786785090065,1.0964877758822533,1.362746527579496,-0.0673931990634102,0.3867918075265969,0.5197143219613368,1.0403831316545593,-0.053923045293810964,0.9482168999498249,0.5196583877917281,-0.01575113900098083,0.31421116340152655,-0.22655401931857558,0.383391468403977,2.6883072324056405,-1.0858779877417124,-0.961174551025254,0.9710158727302302,0.9122907520154376,0.491307136286296,-0.06721139569152132,1.6474375307683464,-0.3277413326068408,0.21913460660378975,-0.45529529922926615,-0.6238406223468597,-0.44894623535681566,-1.322961549729598,-1.1270992957876862,-0.18329915723708848,2.899049402948936,-1.0993876786551808,-0.9573954039334746,0.4094440997184932,-0.5662119465817912,-0.5657436355995612,1.5876271394279318,-0.43673387752240156,2.6261882110693304,-0.4130729650314244,-0.22091373947383305,-0.1943388306881215,-0.14925825443810248
iamb_3_8,iamb_3,-0.730672116165921,1.8000437529985591,-0.5476177939976171,1.382970280851828,-0.9237570296379224,0.8232005134156003,-1.220381785485935,0.9237795657430696,0.9071324410489665,0.21725027629823962,-0.7517744925988524,1.322807056652348,-0.8706819240740072,-0.3382378074350249,-0.25244859057468383,-2.0773005222044385,-0.978784564478721,0.35085951178153624,-0.33770602401882277,-0.0409905244734034,-1.165958534600346,2.2436559928075157,0.5549324748381312,0.3313760195697202,0.9365227935725409,-0.5627916506805055,-0.5723207947056274,0.5359470151014035,0.2145258409015241,0.5338464381727415,0.19964281981478466,-0.05246772301497805,-0.060103943968147125,2.2778287928797916,0.1339883317159177,-1.1270992957876862,-0.1917225553383185,1.8530972355289241,-0.13588856397865937,-0.9573954039334746,-0.8890175943987824,-0.5662119465817912,-0.5657436355995612,-0.5105336642541037,1.5330082839239028,-0.42887401688004845,-0.4130729650314244,-0.22091373947383305,-0.1943388306881215,-0.14925825443810248
iamb_3_9,iamb_3,-0.20188283569250828,0.18597316331441693,-0.8247374268838694,-0.08011713306452956,0.2281438653625281,0.3636044638802303,-0.9315807486756288,0.20988654546927993,1.5595297510053392,0.5252344892425368,1.0804049153972914,0.26888613954227736,-0.08166237884497975,0.4830536159485501,-1.0450248994173974,0.5506694446022622,0.35564508747884815,-1.2654270244803878,0.9204450541728233,0.8989384325718336,-0.5015892987511542,-1.020679985203929,0.8111997059948362,-0.707024135076091,0.6993147656471794,-1.1346248841072035,-1.2542433062059408,-0.390848823905311,-0.12619741524714181,-1.2207903302573477,0.6714999725077743,-0.04511608674465116,-0.052454342755326414,0.6459264754980253,-0.5912475030009586,1.4971406886516712,-0.18730692927135184,0.8504644526913739,-0.13160444163683405,0.22008394640969528,1.6975134814773378,-0.5662119465817912,-0.5657436355995612,-0.5105336642541037,-0.43673387752240156,-0.42887401688004845,-0.4130729650314244,-0.22091373947383305,-0.1943388306881215,-0.14925825443810248
iamb_3_10,iamb_3,-0.9905935851731279,0.8033066684866882,-0.9147146093105576,1.8372245546614432,1.051915875005499,-1.694456108858252,-0.9195350689561923,0.13221274721119222,-0.5467511085966434,0.41059681543420334,1.1993670584789518,-0.017611913853905013,0.8847957135662422,1.9665318248109218,-0.06371893395248135,-0.749047667676024,0.6572913678265613,-1.0535027549768878,-0.005958402175713791,-0.00826913664438837,0.37179742868771176,1.5082304470512786,1.057599640362454,-1.2306365312371992,0.7061376511032943,0.03169693908774293,-0.557269653342357,0.8695316642480581,-0.47468388165462655,-0.33268409601162235,-0.7109505807618804,-0.042157094079231294,-0.04937542085960037,0.09921969346842961,-1.322961549729598,0.6255111644956444,-1.1847968577991272,-1.1817898823737012,0.8396274661593065,-0.9573954039334746,0.4065522028496352,-0.5662119465817912,-0.5657436355995612,1.5829541754999095,-0.43673387752240156,-0.42887401688004845,-0.4130729650314244,-0.22091373947383305,6.633369387433091,-0.14925825443810248
iamb_3_11,iamb_3,-0.16366752763112707,-0.1680035382098902,-1.2466838387734038,0.6247715833887063,-0.8182190541609707,-0.05803491699289073,-0.07973136689779332,0.5043439535905347,1.3670467267920523,1.5936841595332305,0.873484176474565,-0.021638975579931354,0.8778310896585195,0.8892817013252451,-0.5548086349606246,-0.005143939308994903,-0.522861370963858,-0.6466407892272111,0.6132563668431034,-0.012968584486320007,0.36717426020272126,-0.24211880516302378,0.33793045762020835,-0.9685973058330306,0.7027231719331115,-0.8426577259910716,-0.9060666594149427,-1.3304087217864762,-1.8839790929324642,0.9927771933453946,-0.2501351938821204,0.3719152959583631,1.102139084414052,-0.452384572700075,1.6064997606268059,1.4994764607784532,1.8103364522929513,-0.164758284785505,-0.1307430413368622,0.22113199211538567,-0.8890175943987824,-0.5662119465817912,-0.5657436355995612,-0.5105336642541037,-0.43673387752240156,-0.42887401688004845,-0.4130729650314244,-0.22091373947383305,-0.1943388306881215,-0.14925825443810248
iamb_3_12,iamb_3,-1.2719825062200805,1.3641452709323736,-1.9150714891857714,2.378130995695488,0.4564460794500934,-0.10009695456568318,-1.55435052732571,0.5407467274038281,-0.21836347237568862,-0.0944040847585383,1.0043864963217553,-0.49858845369884347,0.7144051301645642,-0.03250770651809506,-1.029807158668762,1.138498335881025,1.259334885282194,0.3982558046397813,-0.7771430661803506,0.696398498116289,2.1217327750183252,5.221238194028514,-1.563601547014962,-1.2249735326313456,0.9728475143422566,-0.2529996331308818,-1.2465093378528693,0.2488726536181227,0.589603870373452,0.5613666573735143,0.6838708355125317,-0.03769878154828295,0.5338512042078635,0.10364632736573601,-1.322961549729598,-1.1270992957876862,-0.1828518603632332,-0.16112440681288082,1.8169292039543707,-0.9573954039334746,-0.8890175943987824,-0.5662119465817912,-0.5657436355995612,-0.5105336642541037,-0.43673387752240156,-0.42887401688004845,-0.4130729650314244,-0.22091373947383305,-0.1943388306881215,-0.14925825443810248
iamb_3_13,iamb_3,-0.40265535207877123,2.543635707276271,-0.6440740802073677,1.1396258273442892,-0.6588655215368944,1.140871776505541,-0.9121754962629086,-1.7846812306403124,0.5727899235809333,1.8579029371995288,-0.8803169862436012,0.130697978781021,-1.3455700824409076,0.40996710813537945,-1.9878433701751261,0.43218449610596793,0.7049970864443934,0.8567805887402163,-0.5969406001423502,-0.41529239611067037,0.20916418119544106,0.7864374461428308,-0.582734852323561,0.39425746253589444,1.523115208718024,-2.292628441275841,0.5210534366816827,-0.36317772269872084,-0.45565216144477033,0.5865586239007954,-0.6959585698821451,-0.865015017675046,-1.1972225027869818,0.6736438154102949,-0.582022832443371,0.6444497737017676,0.8353335782737831,0.8760849485859359,1.8405643700448577,-0.9573954039334746,0.4205520565794695,1.464466477506222,3.8559990161934494,-0.5105336642541037,-0.43673387752240156,-0.42887401688004845,-0.4130729650314244,-0.22091373947383305,-0.1943388306881215,-0.14925825443810248
iamb_3_14,iamb_3,-0.37915977611846324,0.4872281496609666,-1.6277784639304702,0.9358132969912604,-0.449829733760534,1.235387851658979,-0.7985032486279828,2.4984807779846556,-0.05314705467397898,0.26495105041588074,0.12505333653653608,-0.22010051255086116,1.0649464169102498,-0.31802827502076353,0.4173912829380331,1.1137129175247416,-0.8182252640385644,2.632660200599868,-0.3218017365141892,-0.9323210186373401,-0.283534004812069,-0.24393021798880374,0.813108055826367,-0.4420483882706721,0.701018210692662,-0.5528881556741329,-0.9069918427606025,-1.3309671521156445,-0.8288096168435544,0.5489219603857269,0.672732106060606,-0.459745674392904,0.5245855662414691,-0.4528740157382614,-1.322961549729598,-0.25196351212752677,-1.1847968577991272,0.8513684804204953,-1.0993876786551808,0.22060773615628917,-0.8890175943987824,-0.5662119465817912,-0.5657436355995612,-0.5105336642541037,-0.43673387752240156,2.615316103496557,2.4799577135146182,-0.22091373947383305,-0.1943388306881215,-0.14925825443810248
iamb_3_15,iamb_3,-0.010777290526955634,0.4587434156730898,0.23667504906451434,0.47373869943192165,0.33955801245862693,-0.4317149210881291,-0.7458283240223157,-1.4183896993504301,0.3338287082199928,-0.0167352178221041,0.8585818863573227,0.06637554272569403,-1.0420709581501664,1.2783153037751371,-0.8875299064415894,1.289279225059239,-1.5569533033214262,0.16264061020954657,0.7591838966947656,0.20416358000275162,-0.07584645406958716,0.1357940326530857,-0.14657196147610074,0.3427999911715138,-0.5805342272106828,-1.7166179247622266,1.1645101012688874,-1.02005486708027,0.9244436919561715,0.9849179142719064,0.2067857387839255,0.3673021387288562,0.5204912770354783,-1.5526525225430716,-0.5922222552834567,-1.1270992957876862,-0.18863573468235684,0.8477571867032767,-1.0993876786551808,0.21851536823428258,0.4025251208866073,1.4365130888975504,-0.5657436355995612,-0.5105336642541037,-0.43673387752240156,-0.42887401688004845,-0.4130729650314244,-0.22091373947383305,-0.1943388306881215,-0.14925825443810248
iamb_3_16,iamb_3,-0.3578389429893186,0.9136353776539006,-2.135153358266974,0.4694574689092761,0.5144249658958894,1.9801542481423633,-1.296021376984075,1.4913283784369669,-0.22248710980302128,0.29993678052359357,0.46696921697991967,1.4711294730522746,-0.8192014467833743,2.249613137807988,-2.0087470487351133,-1.1144774158730266,0.5196583877917281,-0.42736816689248464,-1.246658922854509,0.2335864141119882,0.16648630871218428,1.326713496587447,-0.6072994422326269,-1.2259194725026359,0.20206982848134486,-1.4203736845894877,-0.5518486507371866,1.5068815455991642,-0.4707525711462476,0.11611882114254948,-0.24435956556844765,-0.03844349223518614,0.5328180120378013,0.10290690823631246,-1.322961549729598,2.3859457786195253,-0.18329915723708848,-0.16158006104304187,-1.0993876786551808,1.4070251843895514,-0.8890175943987824,-0.5662119465817912,-0.5657436355995612,-0.5105336642541037,-0.43673387752240156,2.6261882110693304,-0.4130729650314244,-0.22091373947383305,-0.1943388306881215,-0.14925825443810248
iamb_3_17,iamb_3,-0.04861233642624514,0.24214683667034037,-1.1130150608581444,0.08412349529819539,1.3809994695196743,-0.5456273554810194,0.0058883180322177875,-0.6140423359966455,-0.530850064061162,1.092301521663107,-0.9245667881720955,-1.0933900287047549,0.7075739259013579,0.7693271121285715,-0.5443736458894705,0.3832373039725467,1.1074360324102999,1.627778162905835,-2.183807830064458,0.4610900286773892,-0.05254821890161605,2.1019027395652174,-1.8044932513017624,0.8901497079984199,0.9691858657827391,-0.5465353113053132,1.5324458140979238,-0.06833524607352272,-0.11866608611135857,1.4459167114921274,-1.1717615593303008,-1.289184924733265,-0.046285507721051694,2.860202601592963,-1.322961549729598,1.5065087921213343,-0.1837460549169466,0.8577192651324808,-1.0993876786551808,0.2242873532828525,-0.8890175943987824,-0.5662119465817912,-0.5657436355995612,-0.5105336642541037,-0.43673387752240156,-0.42887401688004845,2.48899440014997,-0.22091373947383305,-0.1943388306881215,-0.14925825443810248
