sample_id,class_label,1 1,1 2,2 1,2 2,1 3,3 1,2 3,3 2,1 4,4 1,3 3,2 4,4 2,1 5,5 1,3 4,4 3,2 5,5 2,1 6,4 4,6 1,5 3,3 5,2 6,6 2,5 4,1 7,4 5,3 6,7 1,6 3,5 5,7 2,4 6,6 4,2 7,7 3,1 8,2 8,3 7,5 6,7 4,8 1,8 2
iamb_3_50,iamb_3,0.7657379411874481,0.6998793662271109,-1.6791801511537825,-0.1052069293903591,1.559716399618909,-0.4302409753139017,-0.910026888493182,-0.5463588107997974,-1.1358118805181716,-0.8118629569101087,0.14989499186416066,0.6382611507653193,-1.3606183801505833,0.7747123776988059,-0.6188815874863052,-1.2184164490995082,0.1453844858841498,-0.4548504795076648,-1.032200908245694,0.5878422274354572,-0.7132934178759577,-0.6965024289479123,-0.65321284363191,-0.649474371460732,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_1,iamb_4,0.784450217614717,0.1090813723513228,-0.3158254096803076,-0.5512679876726216,-0.7628026435647889,-0.6425629143628852,-0.16875141264868143,0.059821540898536966,0.6951739077166004,1.4106868632409184,-1.172863624369352,0.09411400731698585,-0.32767518921759403,0.029015720315304305,-0.5119097413205955,0.1425090070886361,-0.19867872966641037,0.3885274308766983,1.3222267684775408,-0.8202353483789204,-0.7132934178759577,-0.6965024289479123,-0.65321284363191,-0.649474371460732,1.3373225620352527,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_2,iamb_4,1.0581564524959952,0.7018886286012558,-0.739759655580957,-0.6191397907429559,-0.3833099564600003,-0.4587907644176196,0.07650560869385659,-0.6578742543457378,0.18972160555253212,-0.780095312640656,-0.7377658527563636,-1.005481077674961,-0.3509501506107481,-1.3631332083244645,-0.5259630045756737,0.1257381320009685,1.681124292401036,0.3695238801719351,-0.4508474746047675,-0.8202353483789204,0.27525372533874426,-0.6965024289479123,0.6122977002557913,-0.649474371460732,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_3,iamb_4,0.3945673053752116,1.0431114730458564,-1.1551323118794967,-0.6998068504412817,-0.8214048426496776,-0.5566783894792285,0.680311929430575,0.19509656745148854,-0.590261369496644,0.37455222249862996,0.08895145783709911,-0.04246612496750221,0.3420962590783558,-0.9921374973914098,-0.10750630001536328,-0.29665034982215477,-1.156281245674263,1.457622275842933,-1.032200908245694,-0.8202353483789204,1.3204218786342883,-0.6965024289479123,-0.65321284363191,-0.649474371460732,1.3668368502698918,1.41469290110718,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_4,iamb_4,-0.3363161538086421,0.9649203711958736,1.0254659066763112,-0.011336742852054561,-1.3551929364007154,-0.381546178128459,0.1435248237386153,-0.06945547387414745,-0.7943756410356491,-0.07583549015556937,-0.7126654133266931,-0.2615509848729318,0.7256923878135233,0.03189693565822668,-0.12966677739930146,-0.30987327859475905,-0.19734934162937953,0.3906682494069125,0.14664719273280669,0.2170897329244064,-0.7132934178759577,-0.6965024289479123,-0.65321284363191,-0.649474371460732,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_5,iamb_4,1.1500520866960364,-0.2091178539294403,-0.6861253445678732,-0.15431077290272552,-0.16816415701092025,-0.26808781428524,-0.4018890488517207,-0.2809659298971895,-0.5040372713344943,-0.48779952400799065,-0.2596628377870479,-0.26736256453406365,-0.1197551547055273,-0.31848716854219605,-0.13318164178644215,0.5944753251024888,0.7571553606424435,-0.6400158403348845,-0.44413748575849643,2.2845562038322833,-0.7132934178759577,0.7087095089385477,-0.65321284363191,-0.649474371460732,-0.5116607891347875,1.3830270689880686,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_6,iamb_4,0.1845648127855652,0.7491823871881665,0.8786710079929976,-0.30597464480434394,0.3036819344900502,0.18908065159120074,-0.2843424867027509,-0.7789005777560046,-2.608399280295369,-0.6389467445494901,-0.5799153317450205,0.24712101661008828,-0.760176403078142,-1.703524456228395,-1.2754824585993298,0.5803575238375168,-0.6816472913359686,-0.6440151598512517,-1.032200908245694,0.20663570095524778,0.27887643589564654,2.0920354157264556,0.6169353934995392,-0.649474371460732,1.321229715643942,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_7,iamb_4,-0.28139095912356815,0.5783518916233783,-0.31610805475671977,0.33981916351610814,0.39634823015965526,-0.2782840968756118,0.48579016185946194,0.7750292627411292,-1.3720953857576916,-1.4238147413239024,-1.0075157163165864,-0.7872052315653125,-0.9466871855251984,0.39523110917720583,1.4142582055737876,1.5262645268475044,-0.1906466489170435,0.40146212475496384,-1.032200908245694,-0.8202353483789204,-0.7132934178759577,-0.6965024289479123,0.6388345010362882,0.6962866877827967,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_8,iamb_4,0.680094952660483,-0.08604224123298182,-1.2684734329806577,-0.38773953130757166,-0.020896941543321022,-0.336814693279075,0.18233490929166427,0.030753673024577863,-0.16250729096397798,0.3547813887548453,0.3796973919694208,0.6646748674232017,-0.09824112434391574,0.3975087685436986,-0.1175936116844423,-0.30266934487340613,1.7433248802226489,-0.6347461048461592,0.7500920578558963,-0.8202353483789204,0.2969243017058576,-0.6965024289479123,0.6400397690816877,-0.649474371460732,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,3.6743929631091685,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_9,iamb_4,-0.8390225224919575,0.03996194225863456,0.08816345707078563,0.5963104370835622,0.5810884342206132,0.188636050422568,0.8698015099096603,1.1868355143211895,-0.7197221883796636,-0.022267012489778887,-0.20674720461473955,-1.3106119005436292,-0.7147770450746964,0.07509293630248708,-0.4865915431327653,-0.2909900006059971,-0.17741877772858836,0.4227640102592001,-1.032200908245694,-0.8202353483789204,0.30980851447331587,-0.6965024289479123,0.6565337797303733,-0.649474371460732,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_10,iamb_4,0.03101818457965261,-0.06312788784296854,-1.3605451298346012,4.0428276393036705e-4,0.9535177470082931,0.5365810919809606,0.36994485641376545,0.12657242010584593,0.1689312996871608,0.37455222249862996,0.2439388478867502,-1.8669069043726405,-1.3635647166350129,0.062144736920293264,-0.4937062324886742,2.007764898371229,0.7894951342703315,-0.6313359584748383,0.7618066595110243,1.2846092532140272,-0.7132934178759577,-0.6965024289479123,-0.65321284363191,3.4181358160556243,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,3.7005239061585167,-0.24703698164836954,-0.24208584200340705,5.4868289982950875,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_11,iamb_4,0.5864685822296921,0.22234049376486956,-0.12978476375818873,0.385445830041776,-1.0895782393965787,-0.23602715700114607,-0.07075045130299905,-0.7338923604906973,-0.6325562257185829,-0.6118280690543306,-0.553447529332487,-0.9750145456383739,0.31358939040348044,1.0811863394444186,1.0209720542033085,-1.2184164490995082,0.2867910695353423,1.42852815001678,1.3331572590844267,0.22046079864823334,-0.7132934178759577,0.7165379877011464,0.6340358108053943,0.6912885037187539,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_12,iamb_4,0.3372380760885873,-0.04583078384105706,-1.9144434070914886,-0.3365992570350633,0.805208540403897,0.6904144658206216,0.7007885506475177,0.14258937443357392,-0.42353951094826814,0.2478225745522515,0.4100280679493837,0.15098306229270317,-0.9323266801268968,-0.6354105208429637,-1.6523060299086072,0.1694453262026334,0.3085527632614061,0.9432581488726051,0.16831310976304298,1.2925445768769601,-0.7132934178759577,0.7378467970002839,0.6534476661032236,2.07248909049649,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_13,iamb_4,-0.1552496317042488,0.19723565961924702,0.5038120231942017,0.5585195351968624,0.08036803108631996,-1.401379400155922,-0.4915637457488725,0.050213271845330615,1.069716603517242,0.5062445190369121,0.23870965759454127,-0.7760041702953414,-0.7267393265695835,-0.2925762772483118,-1.266829996090354,0.16164104255519862,1.2713802405499557,-0.6323148517430284,1.3553255643077644,-0.8202353483789204,-0.7132934178759577,-0.6965024289479123,-0.65321284363191,2.057182829229627,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_14,iamb_4,-0.6632537099278647,0.4772108069236032,0.37845562075944655,-0.3492651661778555,0.6692421127701735,0.616476040937498,0.3042200644807943,0.06788350332040058,-0.7335254920108579,-0.44601984444769266,-0.3709052453455139,-0.21890028034056375,-0.07930233492141793,0.4193603645459056,-0.49098011531827435,0.16748599193161862,-0.18110390701967796,-0.630107159513475,0.766027853788099,0.23466324018413334,-0.7132934178759577,0.7358218333871805,0.6516029689130094,-0.649474371460732,1.37125684471555,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_15,iamb_4,0.13075120147707414,0.5772690597327124,-0.7096697584951462,-1.078234608890231,0.02735884509418598,-0.11206287362217075,0.5201788242155224,0.8071856209460604,0.31635426640484154,-0.04077739756926692,0.3961637985265113,-0.7741250679278181,-0.29932667116469924,-0.9931265051159048,0.2768821881217692,0.1629356555867696,0.7876698280977756,0.4116734413522102,-1.032200908245694,1.282634727321351,-0.7132934178759577,0.7311190801806394,-0.65321284363191,-0.649474371460732,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_16,iamb_4,0.4102198777980147,-0.0971766705879605,-1.265935706642235,0.32539255100895276,-0.7027013836445745,-0.30212670907188843,0.9879845909735164,0.8779906627961255,0.4703282955245601,0.37313140505723197,-1.3065168917089656,-0.9555426576918477,-0.7246422042637335,-0.2901072343748418,0.6638061883029905,-0.29708290078380534,-0.6700654210283237,1.456396936662784,0.16324289570294037,0.23169308930127155,0.30308705644755796,0.7317890104993294,1.9490711560470702,0.7057594310435442,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_17,iamb_4,0.6074618069292709,-0.017839501057169832,-2.146210619522645,0.48547494639146743,0.0885056574764638,0.14493334042817688,-0.3325299610546268,-0.35663209733993195,0.31635426640484154,-0.3157702762589222,1.0155317925335616,-0.22730627897852923,0.7657114029058552,-0.2909310207244327,-0.4947930990903815,0.1629356555867696,2.2456331334268045,-0.11007621144995357,0.16268218097313336,-0.8202353483789204,0.3026103301462806,-0.6965024289479123,-0.65321284363191,0.7051237679091614,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_18,iamb_4,-0.4113814448870395,0.09123296145371493,-0.7469252529687124,0.7987453214891532,-0.22340659983143538,0.12102953770489125,0.8671476320256797,0.2195556115465343,-0.4160556861995104,-0.8539409477266371,0.2597449273252421,-0.3939164734081523,-0.07223923289734231,0.7809282809930502,1.0664102086074772,0.17206640604267517,-0.6670810934927254,0.9472181746817212,0.17058036947599628,0.23814968499996972,-0.7132934178759577,0.7405556718368245,-0.65321284363191,-0.649474371460732,3.266620581905786,1.4254873915651587,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_19,iamb_4,0.5658998528824926,0.7630842064709391,-0.11456912607107081,0.40839386875833783,-0.9258120538060292,-0.9240339083630454,-0.8775852925483306,-0.7010707970532493,-0.670506918169564,0.04111386409934376,-0.4218801420875796,-0.27890560097496975,0.07931002649200154,-0.32642803510083995,0.237872867536596,-0.31613621405320175,-0.6801204357843289,0.3800231866785496,1.3092427923191405,0.20993905451468672,-0.7132934178759577,-0.6965024289479123,-0.65321284363191,0.6777329967086672,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,3.6159277228832103,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_20,iamb_4,-0.18678032581292514,0.6022207014038189,0.22852727909400677,0.39879430467159127,-0.9866734002107985,-0.2675563812828854,0.26409838263282276,-0.5104910113792785,-0.30955147500851427,0.08388090551553938,-0.3881665860412398,-1.327751435948993,-0.7323029339567808,1.4481665725046795,1.4199847494308977,1.073088909748254,0.7785944262594375,0.40436602324573734,0.15710382854914262,-0.8202353483789204,0.29786754887633554,0.7244541805115052,-0.65321284363191,0.6987997803304038,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_21,iamb_4,0.02896713171197522,-0.04600480200663644,-1.2335020823405054,-0.8526530705908638,1.4573088190983632,0.9966335345235704,0.4548689920488302,1.2991181966888374,-0.43285470889012856,-0.8615542148524241,-0.5281563025439534,-0.22130764001497344,-0.5083285010269699,0.06511873476038255,-0.8788167434317362,1.5507821284191983,-0.669151051823536,-1.1535755170542812,0.16549102697505813,0.23367132801811252,-0.7132934178759577,0.7344750310718677,0.6503760617079835,-0.649474371460732,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_22,iamb_4,-1.4542451448551523,0.9033910316756977,0.2208990342793249,1.4182661839354407,-0.407766758908722,-0.2231996759874264,0.7526620082974805,0.4609128840339694,-0.38583556038245087,-0.28241005548543846,-0.9753149493830102,-0.5606350808689615,-0.05591835014495898,0.09023217988958687,-0.8696172990159787,-0.7513941390469956,0.8154141345740655,-0.09518326227386892,0.7857040010415609,0.24620589838439513,1.3475122822034067,-0.6965024289479123,0.6658802113909034,-0.649474371460732,1.391859654220097,1.4400717649717518,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_23,iamb_4,0.015180147494735112,0.05608818568659545,-0.06805564682539891,0.9113578212410013,-0.45035601181254475,-0.9401483730986333,0.372350237674816,0.47134962365987526,-0.28465868396798233,-0.8632373107004924,-0.06487116084534034,-0.4062402493721436,0.556605759429344,-0.9916422967177079,-1.6523060299086072,0.16488213577186056,0.790409073387262,-0.6310906604200804,0.16436590538255402,-0.8202353483789204,0.30404185257186384,0.7331307591507596,0.6491514596362693,0.7070325487537409,-0.5116607891347875,1.4155877942804227,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_24,iamb_4,0.49659397367647035,0.025997031740103458,-0.38368988344503613,0.018876180592217368,-0.3633108076471842,-0.4903985257826415,0.4663402008187071,0.5535599343459672,0.11817747222083382,0.2047246013723334,-0.553447529332487,-1.3358370953257408,-0.5297388078949121,0.38616276807830013,-0.12471855327322669,-0.7626685866434351,0.7678151746052106,-1.1535755170542812,-0.4408613664131638,-0.8202353483789204,-0.7132934178759577,-0.6965024289479123,-0.65321284363191,-0.649474371460732,1.345906514454798,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_25,iamb_4,0.08238925599641711,0.04574802812255714,-0.5233616978663461,-1.9281545472549624,0.7086429891039131,0.06210185744975673,1.106773302207688,1.189344380214217,0.35191251957550657,-0.43663198570191775,0.88644800928351,-1.4935690700236683,-0.07021262044782013,0.4298480870724844,0.2914696226626414,0.6373130324324038,-0.1769561773184061,-0.10218585753234047,1.3756353358134175,2.3579208435348167,-0.7132934178759577,2.180330328577676,1.9675183488614298,2.0802073233753857,-0.5116607891347875,1.4272983764954905,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_26,iamb_4,-0.06784423466939182,0.8207765546666966,0.6835536813593664,-0.5390923922251888,-0.7280056695443735,-0.7230059692987466,0.65386425162859,0.11356829817751565,-0.3640072667965417,0.3173720103049845,0.4953739412791374,-0.6311445063462674,-1.379670681629082,-1.0120479403240583,-0.894493173005657,-0.31405818495360177,1.2300060005728501,-0.6411986125060484,-0.44549184647357515,0.21231163489905713,-0.7132934178759577,0.7054731848070727,-0.65321284363191,0.6807896695971274,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_27,iamb_4,-0.5927410065745544,0.7856997440214055,0.49490507825168134,0.5949905102163247,-0.22899952382092936,-0.44116247512739415,0.12572158584316162,0.39007745509775665,0.30974642708612427,-1.692087093700753,-1.1542143756993326,-1.1409760181409472,-1.1528536710404458,1.1090198360963168,-0.11112409797764251,-0.7586127508651375,0.2996333992725706,1.4515070585293561,0.16100318834191252,1.2796798747559641,-0.7132934178759577,0.7291130546408804,0.645491419439731,0.7032203513198828,-0.5116607891347875,1.4102310098523014,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_28,iamb_4,-0.07795250085166096,0.5849201889244291,-1.3797240782654983,0.10045105084183732,0.23564916271998723,0.033479667166454674,1.3124330141731817,0.34052504949454676,-1.191616240101313,-1.1364804433736262,0.5597457028703298,-0.7684665480045421,-0.7211338481954644,-0.2859766781722825,-0.4915263645725501,0.1668341093158937,-0.18156259814792566,0.9393130243835612,1.3643096714481346,-0.8202353483789204,2.3430190808776814,-0.6965024289479123,-0.65321284363191,-0.649474371460732,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
iamb_4_29,iamb_4,0.803032142941921,-0.15916329895053677,-1.230921241924269,-1.1139542509522813,0.18954565042784738,0.023958821453733806,0.24079350237726327,0.5579051803029091,1.3246539689465215,0.6160364483716378,0.3688218099434866,0.11013579896043665,-0.528171283362759,0.04058878045667087,-1.2700542380089082,-1.2184164490995082,0.2881322148097006,-0.636674838720539,0.7434664334465968,0.22142798837595368,-0.7132934178759577,0.7178512222891101,-0.65321284363191,-0.649474371460732,-0.5116607891347875,-0.4905346647260232,-0.30535635743385436,-0.3012433722559774,-0.24703698164836954,-0.24208584200340705,-0.2101116530100574,-0.1878977309800029,-0.1533323841638035,-0.13901826992001864,-0.1273909346540275,-0.1274403320068153,-0.11360117192488577,-0.09837089025591182,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.056796183424706485,-0.05679618342470648,-0.05679618342470648
