sample_id,class_label,1 1,1 2,2 1,2 2,1 3,3 1,2 3,3 2,1 4,4 1,3 3,2 4,4 2,1 5,5 1,3 4,4 3,2 5,5 2,4 4,1 6,5 3,6 1,3 5,2 6,6 2,4 5,5 4,3 6,7 1,4 6,6 3,1 7,1 9,2 7,5 5,5 6,6 4,7 2,8 1
iamb_11,iamb,-0.1288829116340706,0.9924425935746481,-0.743640576549166,0.43541740744012153,-0.7582094845357897,-0.2045859054040708,0.6743395296829316,-0.8761541912380933,-0.265345292086624,-0.11686541291216682,0.628874380560475,0.8158851164763681,-1.7421243393577932,-0.18168534014751012,-0.8385356522280233,-0.6029796800999939,0.13155687910706393,-0.9000878411497534,0.8913176734935264,-0.0723408719441133,-0.8890823587501953,-0.8449645150245004,0.2971045785883745,0.4807172359155016,-0.6680202312241246,-0.5613831621560922,-0.27293087665871624,3.5776509692600182,4.227754330421772,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_12,iamb,0.9351142091487836,0.744586580192619,-1.4534056795059358,-0.6080873005272526,0.9644589015536892,0.16405549330417765,-1.628486794276521,-2.3714115491693266,1.1584512930149486,0.8182554369047443,0.6596441162387491,-0.11944085908688874,0.4834557073245214,1.8253681593948639,0.7762726962405642,-0.6407222765718373,-1.0643709918535869,0.3293037040941426,0.8108341095387768,-0.10752046562359166,0.19831657774086384,-0.8449645150245004,1.3382435420470047,0.43356629301239885,2.2561423514263526,1.200048957796713,-0.27293087665871624,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_13,iamb,1.478949503114625,0.2973853705091077,-1.0058041136522875,-0.6559753083027171,-0.35316196867665406,0.898609896867977,-0.4427849958043722,-0.7043417372525811,0.21675900103463575,-1.4926423971735572,-1.1759413836790071,0.8633408232750027,1.0717176262126997,0.09528199335447632,1.6200144851154945,-0.6373279202762318,0.640807238959405,-0.2929878349204782,0.1072170675873882,-1.0365071777874915,0.2020199372521148,-0.8449645150245004,0.25981148363954976,0.43780678293222414,-0.6680202312241246,-0.5613831621560922,-0.27293087665871624,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_14,iamb,0.5098011898153206,0.15266741194193084,-0.46475232088494095,-0.16840712546569825,-0.7307740000872028,-1.3840961355456545,0.9521234838556507,0.5144456706044868,1.0192061204119307,0.11814443798245759,-0.06592470105534709,-1.466862639204983,-0.9394165220956417,1.1418590555558266,0.7861782602189699,0.8627654151129254,1.7763080413400298,0.3357053315850777,0.8180723474328333,-1.0365071777874915,1.2931222332544248,0.23126459032445373,0.25981148363954976,-0.8115475596962795,-0.6680202312241246,1.2060478751911885,-0.27293087665871624,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_15,iamb,-0.17620931683694677,0.8606916103970448,-0.053930436376714457,-0.9947218074249498,0.003374042376097596,-0.7593125524342302,-0.3495207660596616,0.7685284275580778,-1.1828580676466922,1.0692162515048076,-1.3351298226599195,0.9152736523806617,0.2532327984127931,1.1824240579667318,1.6636454503717082,0.38599156433032505,-0.4814900657191196,0.35763648855620167,1.5619906635501595,-0.09351765127142261,0.21470717325214167,0.24377888224711597,0.2724370976271438,0.45233415900929974,-0.6680202312241246,1.2265993988812731,-0.27293087665871624,-0.2718513259664602,4.129910370136719,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_16,iamb,-1.220820798219153,1.810605177629611,1.1693662942523098,-0.5759368264020663,-1.22680798183159,-0.543349905522764,1.259458660754039,0.39934248144727175,-0.28511911678192237,-0.25498210600026955,-0.8176994586949122,-1.2825569463798911,-0.9503777086364126,-0.2624500842864823,-0.4716454813216333,-0.1436558306731022,0.6311802715801711,0.3277100814811495,-0.6066515877554941,-1.0365071777874915,-0.8890823587501953,0.2267023643585828,-0.8259913192935435,-0.8115475596962795,-0.6680202312241246,-0.5613831621560922,-0.27293087665871624,-0.2718513259664602,-0.2270236260859323,4.197843130991461,-0.17338264135221457,-0.1749639814656281,5.950753359044511,-0.1,9.9,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_17,iamb,-0.52061158166269,1.147028734625551,-1.1646822195081115,-1.1502034123157197,0.9436738616873015,0.14804562230640358,0.3260098619498022,-0.2125348017531688,0.9882094337167976,1.5226650498592822,-0.2678527676317392,0.06785416899339847,1.0483535700334048,0.429956149204548,0.35654599948766036,-0.14492117104853292,-1.6301943658018447,-0.29937861679092864,0.09999109269696428,-0.10909435247181515,0.19647430931817672,-0.8449645150245004,0.2542927908673357,-0.8115475596962795,0.7915840058167848,1.19706474412462,3.62627524420921,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_18,iamb,0.7547297048640808,0.006588275483143268,-1.352132777239831,-0.0022191247103274443,1.2864071927595386,0.06043405407197016,-1.4591478758644807,0.01853400437693017,0.7229285093412887,0.3147199631126562,0.13489704307900352,-1.0677028042468892,-0.6398284082665298,1.1567739345953216,-0.038745649319532664,-0.13088341243286372,0.08033880101650998,0.34376894637565764,0.11329535129705415,-1.0365071777874915,-0.8890823587501953,0.23586582634561207,-0.8259913192935435,-0.8115475596962795,2.278645526495916,-0.5613831621560922,-0.27293087665871624,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_19,iamb,2.1401305060130964,0.8418213049982768,-0.28939939045793445,-1.5650256250982448,0.04628786696004698,0.6532031315667906,-0.18229003875942829,-0.9214579105971707,-1.6337033923245716,-1.199380001482502,-1.2338940618882746,0.18720748928231623,-0.16057799650291038,0.03643830311022361,0.3089828303083083,-1.1494079745255426,-0.5220550285388253,0.2902576328015435,-1.3144934921035019,-1.0365071777874915,-0.8890823587501953,-0.8449645150245004,0.2336475606773065,0.40770185901346495,-0.6680202312241246,-0.5613831621560922,-0.27293087665871624,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,5.024601562105504,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,9.899999999999999,-0.09999999999999999
iamb_20,iamb,-0.2581668373864388,0.8732485468427054,0.5792538024344114,0.16181691646204893,0.9281626009237055,-0.23665277247168268,-1.6172070014019608,-0.3779081090900398,-0.5107751695466344,-1.535423196249995,-1.2201626918320043,-1.6967507297888316,-1.2689827114041243,1.0777144800761507,-0.08598725207355036,1.3076322086835501,0.04173922265955571,0.9181594687112027,1.476645751284631,-0.12149602836404307,0.18195788082750072,0.21147600669079145,-0.8259913192935435,-0.8115475596962795,-0.6680202312241246,1.17355018791861,-0.27293087665871624,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_21,iamb,-0.6629155749033352,0.6798345171682284,-1.4987675170285109,0.6113708511598901,0.2166860009655651,1.0434217625131288,0.9241483456281733,0.3209339784219906,-0.2790143550628133,-0.6073325604961284,-0.8141808533417687,0.2692510327559123,-0.6606478668062364,-1.3032636139590141,-0.8852103527155961,-0.6402992426723054,-0.49806729246055115,0.33010153001605536,-1.3144934921035019,-1.0365071777874915,1.2866386033121362,0.2280669656481198,3.5043156146450576,-0.8115475596962795,2.257383507021705,-0.5613831621560922,-0.27293087665871624,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_22,iamb,0.6364794679573994,0.31181391163867045,-0.9982959226766529,-0.4230688588796115,-0.16893502286551118,0.04846197262380173,-0.41881186757793526,-0.1640503204780762,0.7154959894913355,1.2069807045780976,-0.9831972400978992,0.29239785990191786,1.661784434396372,0.8023843722713295,-1.2959200502826853,0.368712472031441,0.07814768252784428,-1.5503741679315897,0.8244463700104397,-0.10157050803074004,-0.8890823587501953,-0.8449645150245004,0.2630568378754727,-0.8115475596962795,0.8034253723854343,-0.5613831621560922,-0.27293087665871624,3.4609495760230073,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,5.681750526655153,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_23,iamb,0.2160281073464713,1.4619126933543594,-0.8022333766235723,-1.3568545711309332,-0.36921048001160206,0.22587009019992213,0.8344280808843361,-0.3713516061773463,-0.20452573663844412,0.5297899625223282,-1.7078243774361777,0.13272494597659115,-0.6161985339746582,1.8919059501334607,2.511176950473655,1.40029886029404,-1.0553470845966535,-0.9138223368447145,-0.5947525212599888,2.7387026162992534,0.21565871595214367,-0.8449645150245004,-0.8259913192935435,-0.8115475596962795,-0.6680202312241246,-0.5613831621560922,-0.27293087665871624,3.496346825955666,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_24,iamb,0.4715912250922049,0.6357600977220117,-0.4200617176804941,-1.7198214227380642,1.389129073117778,1.6283755376934976,-0.6025321354098069,-0.04191080458610389,-1.5680573352738132,-0.9714742791848908,1.0186364762160203,1.224989321420976,-0.0964771457936699,0.4287805830313954,-0.4737546299824258,-0.6428320730733131,-0.5009431444673453,-1.5503741679315897,-0.6075506248905678,-1.0365071777874915,0.1960147171640411,1.2956469739379834,0.25383543095617533,-0.8115475596962795,-0.6680202312241246,-0.5613831621560922,-0.27293087665871624,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_25,iamb,-1.9327906346919392,1.775696144942421,-0.10866474564503939,-0.501484227113081,0.9965815017373314,0.8393983808214704,0.9440135508343723,-0.6405679775391301,0.9277644719247505,0.34498651166721966,-0.2122059693080776,-1.638466770162811,-0.909349732502992,-0.5821535469076377,-1.2887165319654055,0.38599156433032505,0.092862084322243,-1.5503741679315897,0.12374858572332875,-0.09351765127142261,-0.8890823587501953,0.24377888224711597,0.2724370976271438,0.45233415900929974,0.8160993224595908,-0.5613831621560922,3.691765786290971,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_26,iamb,-1.0099138695606336,0.7451945399664905,-0.46433126890613596,-1.7833581590844247,1.964817567328335,2.3945646583075604,-1.1443099802248313,-1.0610352170951303,1.7660751902759346,0.17942815674325702,0.9281952981037151,0.14403028621892452,1.435040915929326,-0.22099875306953742,1.678415465847547,-0.6217627494810136,0.09956658412817315,0.3650606545347532,-1.3144934921035019,-1.0365071777874915,0.21900207415487444,1.3409949907815464,0.2767111381599091,1.7260515331133657,-0.6680202312241246,1.2335565294689668,-0.27293087665871624,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_27,iamb,0.8484803989203947,0.1178194009798469,-1.0831855058412214,-1.040832427242599,0.4028288190813194,0.3105523783654817,0.08384606092006529,0.5584157021787358,0.183153982075942,0.4488417916185486,-0.6397150505333983,0.6420503506325507,-0.09937789307054792,0.07978698608838201,-0.47515775510673747,1.3437598094551337,-0.5018985177510462,0.32373782207037777,0.8045408382987193,0.8159646331856996,-0.8890823587501953,-0.8449645150245004,0.2529218719458118,0.42987940766173866,0.7897317161758699,-0.5613831621560922,-0.27293087665871624,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_28,iamb,-0.9862769615024054,0.9809131495010497,0.2139621521711085,-0.8260228874315088,1.2086583865957792,0.6198725177810225,0.04356182699357882,-0.87962200580543215,0.46697249918404204,0.9105657513781186,-0.5722607401145315,-1.0369866506701635,-0.896898881079294,-0.2191590885098553,0.4103927006215099,0.9038757185492357,-1.0531083889969794,1.644779982050129,-0.5919495490671755,-0.08902916802102162,1.329004437709715,-0.8449645150245004,1.381322210857764,-0.8115475596962795,0.823163500343849,-0.5613831621560922,3.7106371247991694,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_29,iamb,-0.39294175538986365,1.1051534922357849,0.002475858579908331,-1.4179428099913731,0.8891928292767816,0.9515410230071332,-0.5858563258670836,-0.2023925017602016,-0.920829800275204,0.10478006316571992,1.3971435328652457,-0.5064899280563054,-0.9481929120997751,2.173043101992937,0.3607696643606453,-0.1423883429232544,0.06727575604292882,-1.5503741679315897,-0.6060509582227424,-0.10752046562359166,-0.8890823587501953,0.2276117125803758,-0.8259913192935435,0.43356629301239885,0.7940610601011139,-0.5613831621560922,-0.27293087665871624,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_30,iamb,-0.3414197844763251,1.2001802713305176,-0.30435201063975414,0.7335323733159306,0.2836704585062441,-0.9425613404011708,-1.214305172607482,-1.1045143049759238,0.004328625816424148,0.6098202060389296,0.08165653087375727,0.04929165749501657,-0.11237074718177224,-0.9654082024290243,-0.4814425494372511,-1.6373901438690033,-1.6301943658018447,0.31662993841676756,-0.6108276461882257,-1.0365071777874915,1.2710518960407244,-0.8449645150245004,0.24882991293984716,0.4251710879372456,-0.6680202312241246,1.1881724664695978,-0.27293087665871624,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_31,iamb,-1.1173359178654898,1.06909680103147,0.3260050892656538,-0.44611619863442864,0.5881285401691407,0.426550669871829,0.4567741425423539,0.05788978392889404,-1.2407191992429203,-0.7870641540080601,0.1065195537688772,-0.7000144625410135,-1.2345226359846346,0.4346683890025736,1.6072787600004015,-0.1423883429232544,-1.0643709918535869,2.208981576119875,0.8108341095387768,0.8214662465403081,-0.8890823587501953,-0.8449645150245004,-0.8259913192935435,0.43356629301239885,-0.6680202312241246,-0.5613831621560922,-0.27293087665871624,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_32,iamb,1.4197543646602628,0.3549436494846902,-1.2941601259339737,-1.2889828638610072,0.7170248567073337,0.2620860993680221,-0.30408670947454036,-0.25026428578635224,0.15657546708133835,0.4272853457396732,0.077031992918912,0.6206112959333376,-0.6847599253942608,0.06753184397792548,0.75301431945604,-1.6373901438690033,1.1762990946275405,-0.3072763159774227,-0.6117161131653915,-1.0365071777874915,1.2683244537998266,-0.8449645150245004,-0.8259913192935435,1.6587667086828073,-0.6680202312241246,-0.5613831621560922,-0.27293087665871624,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,5.092420379574859,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_33,iamb,-1.2435760797746696,0.8829098565255512,-0.3317380766177052,0.25069272942884196,1.8038873130181663,0.06487595555821228,-1.3563270731635813,-0.00767250465778024,0.30165265094356886,0.9460789531697011,0.4326974023902098,-0.73048117137047,-1.2585637546987285,-1.6586792292768375,-1.309964189269019,-0.1580789579625674,1.7291146830546889,0.9295590782842801,-0.6134863332634723,-0.11727053607031605,-0.8890823587501953,-0.8449645150245004,-0.8259913192935435,0.420498347455003,-0.6680202312241246,-0.5613831621560922,-0.27293087665871624,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_34,iamb,0.10204725706577268,0.2108985769341558,0.17350966877477192,0.1657612630046231,0.969666189236685,-0.7948243827286767,-0.6984096715654985,1.536100201281181,-0.9190647059685063,-0.7857771122685054,-0.6297277416069799,-1.2796023722711072,-1.2335503788576911,0.4358489490793073,-0.4695309613145061,-1.1388446932706544,-0.49806729246055115,-0.2967237026331598,0.10299296999917244,-0.10712615886970206,0.1987781222809704,-0.8449645150245004,-0.8259913192935435,-0.8115475596962795,-0.6680202312241246,-0.5613831621560922,-0.27293087665871624,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
iamb_35,iamb,1.4078334737715057,0.13915182114817276,-0.6263803723202713,-0.58426499424505,0.3425654081280427,-0.3760552935512455,1.1355707870892118,-0.2991485737945638,-2.364938719757373,-1.3264013726784214,0.46839717941978637,0.4542475004465599,-0.9525588036964947,0.429956149204548,0.35654599948766036,-0.14492117104853292,0.6292646640940364,0.32611915877940206,0.09999109269696428,-0.10909435247181515,-0.8890823587501953,-0.8449645150245004,-0.8259913192935435,1.6744612084819117,-0.6680202312241246,-0.5613831621560922,-0.27293087665871624,-0.2718513259664602,-0.2270236260859323,-0.20144523172210851,-0.17338264135221457,-0.1749639814656281,-0.1408384149299889,-0.1,-0.09999999999999999,-0.09999999999999998,-0.1,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999
